site,transect,year,distance_original,distance,vertical,species,species_code,lifeform,status,lifecycle,family,notes,hillslope,standtype
2,9,2024,33,33,2,Avena barbata,AVBA,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,9,2024,33,33,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,9,2024,34,34,1,Eschscholzia californica,esca,forb,native,annual,Papaveraceae  ,,DEG2,degraded
2,9,2024,34,34,2,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,9,2024,34,34,3,Avena barbata,AVBA,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,9,2024,34,34,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,9,2024,35,35,1,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,9,2024,35,35,2,Avena barbata,AVBA,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,9,2024,35,35,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,9,2024,36,36,1,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG2,degraded
2,9,2024,36,36,2,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,9,2024,36,36,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,9,2024,37,37,1,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG2,degraded
2,9,2024,37,37,2,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,9,2024,37,37,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,9,2024,38,38,1,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,9,2024,38,38,2,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG2,degraded
2,9,2024,38,38,3,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,9,2024,38,38,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,9,2024,39,39,1,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,9,2024,39,39,2,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG2,degraded
2,9,2024,39,39,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,9,2024,40,40,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,9,2024,40,40,2,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG2,degraded
2,9,2024,40,40,3,Avena barbata,AVBA,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,9,2024,40,40,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,9,2024,41,41,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,9,2024,41,41,2,Avena barbata,AVBA,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,9,2024,41,41,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,10,2024,1,1,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,10,2024,1,1,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,10,2024,2,2,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,10,2024,2,2,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,10,2024,3,3,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,10,2024,3,3,2,Avena barbata,AVBA,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,10,2024,3,3,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,10,2024,4,4,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,10,2024,4,4,2,Avena barbata,AVBA,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,10,2024,4,4,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,10,2024,5,5,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,10,2024,5,5,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,10,2024,6,6,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,10,2024,6,6,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,10,2024,7,7,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,10,2024,7,7,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,10,2024,8,8,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,10,2024,8,8,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,10,2024,9,9,1,Avena barbata,AVBA,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,10,2024,9,9,2,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,10,2024,9,9,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,10,2024,10,10,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,10,2024,10,10,2,Avena barbata,AVBA,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,10,2024,10,10,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,10,2024,11,11,1,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG2,degraded
2,10,2024,11,11,2,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,10,2024,11,11,3,Avena barbata,AVBA,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,10,2024,11,11,ground,bare_ground,bare_ground,ground,ground,ground,ground,,DEG2,degraded
2,10,2024,12,12,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,10,2024,12,12,2,Avena barbata,AVBA,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,10,2024,12,12,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,10,2024,13,13,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,10,2024,13,13,2,Avena barbata,AVBA,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,10,2024,13,13,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,10,2024,14,14,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,10,2024,14,14,2,Malacothamnus fasciculatus,MAFA,shrub,native,perennial,Malvaceae,,DEG2,degraded
2,10,2024,14,14,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,10,2024,15,15,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,10,2024,15,15,2,Malacothamnus fasciculatus,MAFA,shrub,native,perennial,Malvaceae,,DEG2,degraded
2,10,2024,15,15,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,10,2024,16,16,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,10,2024,16,16,2,Malacothamnus fasciculatus,MAFA,shrub,native,perennial,Malvaceae,,DEG2,degraded
2,10,2024,16,16,3,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG2,degraded
2,10,2024,16,16,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,10,2024,17,17,1,Malacothamnus fasciculatus dead,dead mafa,shrub,native,perennial,Malvaceae,,DEG2,degraded
2,10,2024,17,17,ground,bare_ground,bare_ground,ground,ground,ground,ground,,DEG2,degraded
2,10,2024,18,18,1,Malacothamnus fasciculatus dead,dead mafa,shrub,native,perennial,Malvaceae,,DEG2,degraded
2,10,2024,18,18,ground,bare_ground,bare_ground,ground,ground,ground,ground,,DEG2,degraded
2,10,2024,19,19,1,Malacothamnus fasciculatus dead,dead mafa,shrub,native,perennial,Malvaceae,,DEG2,degraded
2,10,2024,19,19,2,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,DEG2,degraded
2,10,2024,19,19,ground,bare_ground,bare_ground,ground,ground,ground,ground,,DEG2,degraded
2,10,2024,20,20,1,Malacothamnus fasciculatus dead,dead mafa,shrub,native,perennial,Malvaceae,,DEG2,degraded
2,10,2024,20,20,2,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,DEG2,degraded
2,10,2024,20,20,ground,native_litter,native_litter,litter,litter,litter,litter,,DEG2,degraded
2,10,2024,21,21,1,Malacothamnus fasciculatus dead,dead mafa,shrub,native,perennial,Malvaceae,,DEG2,degraded
2,10,2024,21,21,2,Calystegia macrostegia,calmac,forb,native,perennial,Convolvulaceae  ,,DEG2,degraded
2,10,2024,21,21,3,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,DEG2,degraded
2,10,2024,21,21,ground,native_litter,native_litter,litter,litter,litter,litter,,DEG2,degraded
2,10,2024,22,22,1,Calystegia macrostegia,calmac,forb,native,perennial,Convolvulaceae  ,,DEG2,degraded
2,10,2024,22,22,2,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,DEG2,degraded
2,10,2024,22,22,ground,native_litter,native_litter,litter,litter,litter,litter,,DEG2,degraded
2,10,2024,23,23,1,Calystegia macrostegia,calmac,forb,native,perennial,Convolvulaceae  ,,DEG2,degraded
2,10,2024,23,23,2,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,DEG2,degraded
2,10,2024,23,23,ground,native_litter,native_litter,litter,litter,litter,litter,,DEG2,degraded
2,10,2024,24,24,1,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,DEG2,degraded
2,10,2024,24,24,ground,native_litter,native_litter,litter,litter,litter,litter,sale litter,DEG2,degraded
2,10,2024,25,25,1,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,DEG2,degraded
2,10,2024,25,25,ground,native_litter,native_litter,litter,litter,litter,litter,sale litter,DEG2,degraded
2,10,2024,26,26,1,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,DEG2,degraded
2,10,2024,26,26,ground,native_litter,native_litter,litter,litter,litter,litter,sale litter,DEG2,degraded
2,10,2024,27,27,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,10,2024,27,27,2,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,DEG2,degraded
2,10,2024,27,27,ground,native_litter,native_litter,litter,litter,litter,litter,sale litter,DEG2,degraded
2,10,2024,28,28,1,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,10,2024,28,28,2,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,DEG2,degraded
2,10,2024,28,28,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,10,2024,29,29,1,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,10,2024,29,29,2,Avena barbata,AVBA,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,10,2024,29,29,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,10,2024,30,30,1,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,10,2024,30,30,2,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,10,2024,30,30,3,Avena barbata,AVBA,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,10,2024,30,30,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,10,2024,31,31,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,10,2024,31,31,2,Avena barbata,AVBA,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,10,2024,31,31,ground,bare_ground,bare_ground,ground,ground,ground,ground,,DEG2,degraded
2,10,2024,32,32,1,Malacothamnus fasciculatus dead,dead mafa,shrub,native,perennial,Malvaceae,,DEG2,degraded
2,10,2024,32,32,ground,thatch,thatch ,thatch,thatch,thatch,thatch,,DEG2,degraded
2,10,2024,33,33,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,10,2024,33,33,2,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,DEG2,degraded
2,10,2024,33,33,ground,thatch,thatch ,thatch,thatch,thatch,thatch,,DEG2,degraded
2,10,2024,34,34,1,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,DEG2,degraded
2,10,2024,34,34,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,10,2024,35,35,1,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,DEG2,degraded
2,10,2024,35,35,ground,thatch,thatch ,thatch,thatch,thatch,thatch,,DEG2,degraded
2,10,2024,36,36,1,Avena barbata,AVBA,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,10,2024,36,36,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,10,2024,37,37,1,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,10,2024,37,37,2,Avena barbata,AVBA,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,10,2024,37,37,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,10,2024,38,38,1,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG2,degraded
2,10,2024,38,38,2,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,10,2024,38,38,3,Avena barbata,AVBA,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,10,2024,38,38,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,10,2024,39,39,1,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG2,degraded
2,10,2024,39,39,2,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,10,2024,39,39,3,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,10,2024,39,39,ground,bare_ground,bare_ground,ground,ground,ground,ground,,DEG2,degraded
2,10,2024,40,40,1,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG2,degraded
2,10,2024,40,40,2,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,10,2024,40,40,3,Avena barbata,AVBA,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,10,2024,40,40,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,10,2024,41,41,1,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG2,degraded
2,10,2024,41,41,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,11,2024,1,1,2,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG2,degraded
2,11,2024,1,1,3,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,11,2024,1,1,ground,bare_ground,bare_ground,ground,ground,ground,ground,,DEG2,degraded
2,11,2024,2,2,1,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,11,2024,2,2,2,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,11,2024,2,2,3,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG2,degraded
2,11,2024,2,2,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,11,2024,3,3,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,11,2024,3,3,2,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG2,degraded
2,11,2024,3,3,ground,bare_ground,bare_ground,ground,ground,ground,ground,,DEG2,degraded
2,11,2024,4,4,1,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,11,2024,4,4,2,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG2,degraded
2,11,2024,4,4,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,11,2024,5,5,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,11,2024,5,5,2,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG2,degraded
2,11,2024,5,5,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,11,2024,6,6,1,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,11,2024,6,6,2,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,11,2024,6,6,3,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG2,degraded
2,11,2024,6,6,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,11,2024,7,7,1,Phacelia hubbyi,phhu,forb,native,annual,Hydrophyllaceae  ,,DEG2,degraded
2,11,2024,7,7,2,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,11,2024,7,7,3,Avena barbata,AVBA,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,11,2024,7,7,4,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG2,degraded
2,11,2024,7,7,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,11,2024,8,8,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,11,2024,8,8,2,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG2,degraded
2,11,2024,8,8,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,11,2024,9,9,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,11,2024,9,9,2,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG2,degraded
2,11,2024,9,9,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,11,2024,10,10,1,Phacelia hubbyi,phhu,forb,native,annual,Hydrophyllaceae  ,,DEG2,degraded
2,11,2024,10,10,2,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,11,2024,10,10,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,11,2024,11,11,1,Phacelia hubbyi,phhu,forb,native,annual,Hydrophyllaceae  ,,DEG2,degraded
2,11,2024,11,11,2,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,11,2024,11,11,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,11,2024,12,12,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,11,2024,12,12,2,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG2,degraded
2,11,2024,12,12,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,11,2024,13,13,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,11,2024,13,13,2,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG2,degraded
2,11,2024,13,13,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,11,2024,14,14,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,11,2024,14,14,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,11,2024,15,15,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,11,2024,15,15,2,Eschscholzia californica,esca,forb,native,annual,Papaveraceae  ,,DEG2,degraded
2,11,2024,15,15,3,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG2,degraded
2,11,2024,15,15,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,11,2024,16,16,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,11,2024,16,16,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,11,2024,17,17,1,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG2,degraded
2,11,2024,17,17,2,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,11,2024,17,17,ground,bare_ground,bare_ground,ground,ground,ground,ground,,DEG2,degraded
2,11,2024,18,18,1,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,11,2024,18,18,2,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,11,2024,18,18,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,11,2024,19,19,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,11,2024,19,19,ground,bare_ground,bare_ground,ground,ground,ground,ground,,DEG2,degraded
2,11,2024,20,20,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,11,2024,20,20,ground,bare_ground,bare_ground,ground,ground,ground,ground,,DEG2,degraded
2,11,2024,21,21,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,11,2024,21,21,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,11,2024,22,22,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,11,2024,22,22,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,11,2024,23,23,1,Erodium cicutarium,erci,forb,nonnative,annual,Geraniaceae,,DEG2,degraded
2,11,2024,23,23,2,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,11,2024,23,23,3,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,11,2024,23,23,ground,bare_ground,bare_ground,ground,ground,ground,ground,,DEG2,degraded
2,11,2024,24,24,1,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,11,2024,24,24,2,Avena barbata,AVBA,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,11,2024,24,24,ground,bare_ground,bare_ground,ground,ground,ground,ground,,DEG2,degraded
2,11,2024,25,25,1,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,11,2024,25,25,2,Avena barbata,AVBA,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,11,2024,25,25,ground,bare_ground,bare_ground,ground,ground,ground,ground,,DEG2,degraded
2,11,2024,26,26,1,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,11,2024,26,26,ground,bare_ground,bare_ground,ground,ground,ground,ground,,DEG2,degraded
2,11,2024,27,27,1,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG2,degraded
2,11,2024,27,27,2,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,11,2024,27,27,ground,bare_ground,bare_ground,ground,ground,ground,ground,,DEG2,degraded
2,11,2024,28,28,1,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG2,degraded
2,11,2024,28,28,2,Avena barbata,AVBA,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,11,2024,28,28,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,11,2024,29,29,1,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,11,2024,29,29,2,Avena barbata,AVBA,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,11,2024,29,29,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,11,2024,30,30,1,Avena barbata,AVBA,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,11,2024,30,30,2,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,11,2024,30,30,ground,bare_ground,bare_ground,ground,ground,ground,ground,,DEG2,degraded
2,11,2024,31,31,1,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,11,2024,31,31,2,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,11,2024,31,31,ground,bare_ground,bare_ground,ground,ground,ground,ground,,DEG2,degraded
2,11,2024,32,32,1,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,11,2024,32,32,2,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,11,2024,32,32,3,Avena barbata,AVBA,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,11,2024,32,32,4,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG2,degraded
2,11,2024,32,32,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,11,2024,33,33,1,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,11,2024,33,33,2,Avena barbata,AVBA,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,11,2024,33,33,3,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG2,degraded
2,11,2024,33,33,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,11,2024,34,34,1,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,11,2024,34,34,2,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,11,2024,34,34,3,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG2,degraded
2,11,2024,34,34,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,11,2024,35,35,1,Mirabilis laevis var. crassifolia ,mila,forb,native,perennial,Nyctaginaceae  ,,DEG2,degraded
2,11,2024,35,35,2,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG2,degraded
2,11,2024,35,35,3,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,11,2024,35,35,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,11,2024,36,36,1,Phacelia hubbyi,phhu,forb,native,annual,Hydrophyllaceae  ,,DEG2,degraded
2,11,2024,36,36,2,Acmispon strigosus,ACST,forb,native,annual,Fabaceae,,DEG2,degraded
2,11,2024,36,36,3,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,11,2024,36,36,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
