trasecttype,standtype,site,rep,distance,vertical,species,lifeform,status,lifecycle,Family,lifestage,,,,,,,,,,,,,,,,,,,,
point,intact,Intact1,1,27,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact1,1,27,1,Stipa lepida,grass,native,perennial,Poaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact1,1,28,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact1,1,28,1,Bromus diandrus,grass,nonnative,annual,Poaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact1,1,29,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact1,1,29,1,Stipa lepida,grass,native,perennial,Poaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact1,1,30,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact1,1,31,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact1,1,32,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact1,1,32,1,Stipa lepida,grass,native,perennial,Poaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact1,1,33,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact1,1,33,1,Stipa lepida,grass,native,perennial,Poaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact1,1,33,2,HEAR dead,shrub,native,perennial,Rosaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact1,1,33,3,Stipa lepida,grass,native,perennial,Poaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact1,1,34,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact1,1,34,1,HEAR dead,shrub,native,perennial,Rosaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact1,1,35,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact1,1,35,1,Stipa lepida,grass,native,perennial,Poaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact1,1,35,2,Heteromeles arbutifolia,shrub,native,perennial,Rosaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact1,1,36,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact1,1,36,1,Stipa lepida,grass,native,perennial,Poaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact1,1,36,2,Heteromeles arbutifolia,shrub,native,perennial,Rosaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact1,1,37,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact1,1,37,1,Heteromeles arbutifolia,shrub,native,perennial,Rosaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact1,1,38,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact1,1,38,1,Stipa lepida,grass,native,perennial,Poaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact1,1,38,2,Heteromeles arbutifolia,shrub,native,perennial,Rosaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact1,1,39,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact1,1,39,1,Heteromeles arbutifolia,shrub,native,perennial,Rosaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact1,1,40,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact1,1,40,1,Heteromeles arbutifolia,shrub,native,perennial,Rosaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact1,1,41,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact1,1,41,1,Heteromeles arbutifolia,shrub,native,perennial,Rosaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,1,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,1,1,Stipa lepida,grass,native,perennial,Poaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,1,2,Salvia leucophylla,shrub,native,perennial,Lamiaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,2,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,2,1,Salvia leucophylla,shrub,native,perennial,Lamiaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,3,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,3,1,Stipa lepida,grass,native,perennial,Poaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,3,2,Salvia leucophylla,shrub,native,perennial,Lamiaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,4,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,4,1,Stipa lepida,grass,native,perennial,Poaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,4,2,SALE dead,shrub,native,perennial,Lamiaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,5,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,5,1,Stipa lepida,grass,native,perennial,Poaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,5,2,Rhus ovata,shrub,native,perennial,Anacardiaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,5,3,Elymus condensatus,grass,native,perennial,Poaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,6,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,6,1,ELCO dead,grass,native,perennial,Poaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,6,2,Rhus ovata,shrub,native,perennial,Anacardiaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,7,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,7,1,ELCO dead,grass,native,perennial,Poaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,7,2,Rhamnus ilicifolia,shrub,native,perennial,Rhamnaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,7,3,ELCO dead,grass,native,perennial,Poaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,8,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,8,1,Galium porrigens,herb,native,perennial,Rubiaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,8,2,Bromus rubens,grass,nonnative,annual,Poaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,8,3,Stipa lepida,grass,native,perennial,Poaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,9,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,9,1,Bromus rubens,grass,nonnative,annual,Poaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,9,2,Stipa lepida,grass,native,perennial,Poaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,10,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,10,1,Apiastrum angustifolium,herb,native,annual,Apiaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,11,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,12,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,12,1,BRRU dead,grass,nonnative,annual,Poaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,13,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,13,1,Apiastrum angustifolium,herb,native,annual,Apiaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,13,2,Stipa lepida,grass,native,perennial,Poaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,13,3,Apiastrum angustifolium,herb,native,annual,Apiaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,14,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,14,1,Apiastrum angustifolium,herb,native,annual,Apiaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,14,2,Stipa lepida,grass,native,perennial,Poaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,15,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,15,1,Apiastrum angustifolium,herb,native,annual,Apiaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,15,2,Stipa lepida,grass,native,perennial,Poaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,16,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,16,1,Dipterostemon capitatus,herb,native,perennial,Themidaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,16,2,Apiastrum angustifolium,herb,native,annual,Apiaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,16,3,Stipa lepida,grass,native,perennial,Poaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,16,4,HEAR dead,shrub,native,perennial,Rosaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,17,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,17,1,Heteromeles arbutifolia,shrub,native,perennial,Rosaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,18,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,19,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,19,1,Stipa lepida,grass,native,perennial,Poaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,19,2,Salvia leucophylla,shrub,native,perennial,Lamiaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,20,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,20,1,Artemisia californica,shrub,native,perennial,Asteraceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,20,2,Salvia leucophylla,shrub,native,perennial,Lamiaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,21,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,21,1,Salvia leucophylla,shrub,native,perennial,Lamiaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,21,2,Artemisia californica,shrub,native,perennial,Asteraceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,21,3,Salvia leucophylla,shrub,native,perennial,Lamiaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,22,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,22,1,Artemisia californica,shrub,native,perennial,Asteraceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,23,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,23,1,Artemisia californica,shrub,native,perennial,Asteraceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,24,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,24,1,Artemisia californica,shrub,native,perennial,Asteraceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,25,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,25,1,Stipa lepida,grass,native,perennial,Poaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,26,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,26,1,Stipa lepida,grass,native,perennial,Poaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,27,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,27,1,Artemisia californica,shrub,native,perennial,Asteraceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,28,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,28,1,Stipa lepida,grass,native,perennial,Poaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,28,2,Artemisia californica,shrub,native,perennial,Asteraceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,29,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,29,1,Artemisia californica,shrub,native,perennial,Asteraceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,30,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,30,1,Artemisia californica,shrub,native,perennial,Asteraceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,31,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,31,1,Artemisia californica,shrub,native,perennial,Asteraceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,32,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,32,1,Heteromeles arbutifolia,shrub,native,perennial,Rosaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,32,2,Artemisia californica,shrub,native,perennial,Asteraceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,33,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,33,1,Heteromeles arbutifolia,shrub,native,perennial,Rosaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,33,2,Artemisia californica,shrub,native,perennial,Asteraceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,34,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,34,1,Heteromeles arbutifolia,shrub,native,perennial,Rosaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,34,2,Artemisia californica,shrub,native,perennial,Asteraceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,35,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,35,1,Artemisia californica,shrub,native,perennial,Asteraceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,35,2,Heteromeles arbutifolia,shrub,native,perennial,Rosaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,36,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,36,1,Artemisia californica,shrub,native,perennial,Asteraceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,36,2,Heteromeles arbutifolia,shrub,native,perennial,Rosaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,37,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,37,1,Artemisia californica,shrub,native,perennial,Asteraceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,37,2,Salvia leucophylla,shrub,native,perennial,Lamiaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,37,3,Artemisia californica,shrub,native,perennial,Asteraceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,37,4,Heteromeles arbutifolia,shrub,native,perennial,Rosaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,38,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,38,1,Artemisia californica,shrub,native,perennial,Asteraceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,38,2,Salvia leucophylla,shrub,native,perennial,Lamiaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,39,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,39,1,Artemisia californica,shrub,native,perennial,Asteraceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,39,2,Salvia leucophylla,shrub,native,perennial,Lamiaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,40,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,40,1,Stipa lepida,grass,native,perennial,Poaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,40,2,Artemisia californica,shrub,native,perennial,Asteraceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,41,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact2,2,41,1,Stipa lepida,grass,native,perennial,Poaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,1,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,1,1,Bromus hordeaceus,grass,nonnative,annual,Poaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,2,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,2,1,Bromus hordeaceus,grass,nonnative,annual,Poaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,3,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,3,1,Bromus hordeaceus,grass,nonnative,annual,Poaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,3,2,Salvia leucophylla,shrub,native,perennial,Lamiaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,4,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,4,1,Bromus hordeaceus,grass,nonnative,annual,Poaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,4,2,Salvia leucophylla,shrub,native,perennial,Lamiaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,5,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,5,1,Bromus hordeaceus,grass,nonnative,annual,Poaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,5,2,Salvia leucophylla,shrub,native,perennial,Lamiaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,6,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,6,1,Stipa lepida,grass,native,perennial,Poaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,6,2,Salvia leucophylla,shrub,native,perennial,Lamiaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,6,3,Artemisia californica,shrub,native,perennial,Asteraceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,7,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,7,1,Stipa lepida,grass,native,perennial,Poaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,7,2,Heteromeles arbutifolia,shrub,native,perennial,Rosaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,8,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,8,1,Stipa lepida,grass,native,perennial,Poaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,8,2,Heteromeles arbutifolia,shrub,native,perennial,Rosaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,9,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,9,1,Heteromeles arbutifolia,shrub,native,perennial,Rosaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,9,2,Salvia leucophylla,shrub,native,perennial,Lamiaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,10,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,10,1,Stipa lepida,grass,native,perennial,Poaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,10,2,Heteromeles arbutifolia,shrub,native,perennial,Rosaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,10,3,Salvia leucophylla,shrub,native,perennial,Lamiaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,11,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,11,1,Stipa lepida,grass,native,perennial,Poaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,11,2,Salvia leucophylla,shrub,native,perennial,Lamiaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,12,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,12,1,Stipa lepida,grass,native,perennial,Poaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,12,2,Salvia leucophylla,shrub,native,perennial,Lamiaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,13,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,13,1,Stipa lepida,grass,native,perennial,Poaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,13,2,Salvia leucophylla,shrub,native,perennial,Lamiaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,13,3,Rhus ovata,shrub,native,perennial,Anacardiaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,14,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,14,1,Stipa lepida,grass,native,perennial,Poaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,14,2,Rhus ovata,shrub,native,perennial,Anacardiaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,15,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,15,1,HEAR dead,shrub,native,perennial,Rosaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,15,2,Stipa lepida,grass,native,perennial,Poaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,15,3,Rhus ovata,shrub,native,perennial,Anacardiaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,16,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,16,1,Stipa lepida,grass,native,perennial,Poaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,16,2,Rhus ovata,shrub,native,perennial,Anacardiaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,17,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,17,1,Stipa lepida,grass,native,perennial,Poaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,17,2,Heteromeles arbutifolia,shrub,native,perennial,Rosaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,18,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,18,1,Stipa lepida,grass,native,perennial,Poaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,18,2,Heteromeles arbutifolia,shrub,native,perennial,Rosaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,19,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,19,1,Stipa lepida,grass,native,perennial,Poaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,19,2,Heteromeles arbutifolia,shrub,native,perennial,Rosaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,20,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,20,1,Heteromeles arbutifolia,shrub,native,perennial,Rosaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,21,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,21,1,Heteromeles arbutifolia,shrub,native,perennial,Rosaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,22,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,22,1,Heteromeles arbutifolia,shrub,native,perennial,Rosaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,23,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,23,1,Stipa lepida,grass,native,perennial,Poaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,23,2,Heteromeles arbutifolia,shrub,native,perennial,Rosaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,24,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,24,1,Stipa lepida,grass,native,perennial,Poaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,24,2,Heteromeles arbutifolia,shrub,native,perennial,Rosaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,25,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,25,1,Stipa lepida,grass,native,perennial,Poaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,25,2,Heteromeles arbutifolia,shrub,native,perennial,Rosaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,26,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,26,1,Stipa lepida,grass,native,perennial,Poaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,26,2,Salvia leucophylla,shrub,native,perennial,Lamiaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,26,3,Heteromeles arbutifolia,shrub,native,perennial,Rosaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,27,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,27,1,Stipa lepida,grass,native,perennial,Poaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,27,2,Salvia leucophylla,shrub,native,perennial,Lamiaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,27,3,Stipa lepida,grass,native,perennial,Poaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,27,4,Salvia leucophylla,shrub,native,perennial,Lamiaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,28,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,28,1,Salvia leucophylla,shrub,native,perennial,Lamiaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,28,2,Salvia leucophylla,shrub,native,perennial,Lamiaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,29,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,29,1,Salvia leucophylla,shrub,native,perennial,Lamiaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,29,2,Salvia leucophylla,shrub,native,perennial,Lamiaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,30,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,30,1,Stipa lepida,grass,native,perennial,Poaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,30,2,Heteromeles arbutifolia,shrub,native,perennial,Rosaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,31,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,31,1,Stipa lepida,grass,native,perennial,Poaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,31,2,Heteromeles arbutifolia,shrub,native,perennial,Rosaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,32,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,32,1,Stipa lepida,grass,native,perennial,Poaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,32,2,Heteromeles arbutifolia,shrub,native,perennial,Rosaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,32,3,Rhus ovata,shrub,native,perennial,Anacardiaceae,,,,,,,,,,,,,,,,,,,,,
point,intact,Intact3,3,33,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
