site,transect,year,distance,vertical,species,species_code,lifeform,status,lifecycle,family,notes,hillslope,standtype
2,9,2024,5,1,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,9,2024,5,2,Avena barbata,AVBA,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,9,2024,5,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,9,2024,6,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,9,2024,6,2,Avena barbata,AVBA,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,9,2024,6,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,9,2024,7,1,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,9,2024,7,2,Avena barbata,AVBA,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,9,2024,7,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,9,2024,8,1,Avena barbata,AVBA,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,9,2024,8,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,9,2024,9,1,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,9,2024,9,2,Avena barbata,AVBA,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,9,2024,9,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,9,2024,10,1,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,9,2024,10,2,Avena barbata,AVBA,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,9,2024,10,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,9,2024,11,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,9,2024,11,2,Avena barbata,AVBA,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,9,2024,11,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,9,2024,12,1,Avena barbata,AVBA,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,9,2024,12,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,9,2024,13,1,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,9,2024,13,2,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,9,2024,13,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,9,2024,14,1,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG2,degraded
2,9,2024,14,2,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,9,2024,14,3,Avena barbata,AVBA,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,9,2024,14,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,9,2024,15,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,9,2024,15,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,9,2024,16,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,9,2024,16,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,9,2024,17,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,9,2024,17,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,9,2024,18,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,9,2024,18,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,9,2024,19,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,9,2024,19,2,Avena barbata,AVBA,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,9,2024,19,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,9,2024,20,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,9,2024,20,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,9,2024,21,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,9,2024,21,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,9,2024,22,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,9,2024,22,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,9,2024,23,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,9,2024,23,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,9,2024,24,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,9,2024,24,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,9,2024,25,1,Avena barbata,AVBA,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,9,2024,25,ground,thatch,thatch ,thatch,thatch,thatch,thatch,,DEG2,degraded
2,9,2024,26,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,9,2024,26,2,Avena barbata,AVBA,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,9,2024,26,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,9,2024,27,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,9,2024,27,2,Avena barbata,AVBA,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,9,2024,27,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,9,2024,28,1,Avena barbata,AVBA,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,9,2024,28,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,9,2024,29,1,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,9,2024,29,2,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,9,2024,29,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,9,2024,30,1,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG2,degraded
2,9,2024,30,2,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,9,2024,30,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,9,2024,31,1,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,9,2024,31,2,Avena barbata,AVBA,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,9,2024,31,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,9,2024,32,1,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG2,degraded
2,9,2024,32,2,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,9,2024,32,3,Avena barbata,AVBA,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,9,2024,32,ground,bare_ground,bare_ground,,ground,ground,ground,,DEG2,degraded
2,9,2024,33,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,9,2024,33,2,Avena barbata,AVBA,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,9,2024,33,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,9,2024,34,1,Eschscholzia californica,esca,forb,native,annual,Papaveraceae  ,,DEG2,degraded
2,9,2024,34,2,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,9,2024,34,3,Avena barbata,AVBA,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,9,2024,34,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,9,2024,35,1,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,9,2024,35,2,Avena barbata,AVBA,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,9,2024,35,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,9,2024,36,1,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG2,degraded
2,9,2024,36,2,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,9,2024,36,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,9,2024,37,1,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG2,degraded
2,9,2024,37,2,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,9,2024,37,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,9,2024,38,1,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,9,2024,38,2,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG2,degraded
2,9,2024,38,3,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,9,2024,38,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,9,2024,39,1,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,9,2024,39,2,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG2,degraded
2,9,2024,39,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,9,2024,40,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,9,2024,40,2,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG2,degraded
2,9,2024,40,3,Avena barbata,AVBA,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,9,2024,40,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,9,2024,41,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,9,2024,41,2,Avena barbata,AVBA,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,9,2024,41,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,10,2024,1,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,10,2024,1,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,10,2024,2,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,10,2024,2,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,10,2024,3,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,10,2024,3,2,Avena barbata,AVBA,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,10,2024,3,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,10,2024,4,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,10,2024,4,2,Avena barbata,AVBA,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,10,2024,4,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,10,2024,5,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,10,2024,5,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,10,2024,6,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,10,2024,6,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,10,2024,7,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,10,2024,7,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,10,2024,8,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,10,2024,8,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,10,2024,9,1,Avena barbata,AVBA,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,10,2024,9,2,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,10,2024,9,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,10,2024,10,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,10,2024,10,2,Avena barbata,AVBA,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,10,2024,10,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,10,2024,11,1,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG2,degraded
2,10,2024,11,2,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,10,2024,11,3,Avena barbata,AVBA,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,10,2024,11,ground,bare_ground,bare_ground,ground,ground,ground,ground,,DEG2,degraded
2,10,2024,12,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,10,2024,12,2,Avena barbata,AVBA,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,10,2024,12,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,10,2024,13,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,10,2024,13,2,Avena barbata,AVBA,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,10,2024,13,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,10,2024,14,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,10,2024,14,2,Malacothamnus fasciculatus,MAFA,shrub,native,perennial,Malvaceae,,DEG2,degraded
2,10,2024,14,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,10,2024,15,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,10,2024,15,2,Malacothamnus fasciculatus,MAFA,shrub,native,perennial,Malvaceae,,DEG2,degraded
2,10,2024,15,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,10,2024,16,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,10,2024,16,2,Malacothamnus fasciculatus,MAFA,shrub,native,perennial,Malvaceae,,DEG2,degraded
2,10,2024,16,3,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG2,degraded
2,10,2024,16,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,10,2024,17,1,Malacothamnus fasciculatus dead,dead mafa,shrub,native,perennial,Malvaceae,,DEG2,degraded
2,10,2024,17,ground,bare_ground,bare_ground,ground,ground,ground,ground,,DEG2,degraded
2,10,2024,18,1,Malacothamnus fasciculatus dead,dead mafa,shrub,native,perennial,Malvaceae,,DEG2,degraded
2,10,2024,18,ground,bare_ground,bare_ground,ground,ground,ground,ground,,DEG2,degraded
2,10,2024,19,1,Malacothamnus fasciculatus dead,dead mafa,shrub,native,perennial,Malvaceae,,DEG2,degraded
2,10,2024,19,2,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,DEG2,degraded
2,10,2024,19,ground,bare_ground,bare_ground,ground,ground,ground,ground,,DEG2,degraded
2,10,2024,20,1,Malacothamnus fasciculatus dead,dead mafa,shrub,native,perennial,Malvaceae,,DEG2,degraded
2,10,2024,20,2,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,DEG2,degraded
2,10,2024,20,ground,litter,litter,litter,litter,litter,litter,,DEG2,degraded
2,10,2024,21,1,Malacothamnus fasciculatus dead,dead mafa,shrub,native,perennial,Malvaceae,,DEG2,degraded
2,10,2024,21,2,Calystegia macrostegia,calmac,forb,native,perennial,Convolvulaceae  ,,DEG2,degraded
2,10,2024,21,3,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,DEG2,degraded
2,10,2024,21,ground,litter,litter,litter,litter,litter,litter,,DEG2,degraded
2,10,2024,22,1,Calystegia macrostegia,calmac,forb,native,perennial,Convolvulaceae  ,,DEG2,degraded
2,10,2024,22,2,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,DEG2,degraded
2,10,2024,22,ground,litter,litter,litter,litter,litter,litter,,DEG2,degraded
2,10,2024,23,1,Calystegia macrostegia,calmac,forb,native,perennial,Convolvulaceae  ,,DEG2,degraded
2,10,2024,23,2,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,DEG2,degraded
2,10,2024,23,ground,litter,litter,litter,litter,litter,litter,,DEG2,degraded
2,10,2024,24,1,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,DEG2,degraded
2,10,2024,24,ground,litter,litter,litter,litter,litter,litter,sale litter,DEG2,degraded
2,10,2024,25,1,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,DEG2,degraded
2,10,2024,25,ground,litter,litter,litter,litter,litter,litter,sale litter,DEG2,degraded
2,10,2024,26,1,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,DEG2,degraded
2,10,2024,26,ground,litter,litter,litter,litter,litter,litter,sale litter,DEG2,degraded
2,10,2024,27,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,10,2024,27,2,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,DEG2,degraded
2,10,2024,27,ground,litter,litter,litter,litter,litter,litter,sale litter,DEG2,degraded
2,10,2024,28,1,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,10,2024,28,2,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,DEG2,degraded
2,10,2024,28,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,10,2024,29,1,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,10,2024,29,2,Avena barbata,AVBA,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,10,2024,29,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,10,2024,30,1,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,10,2024,30,2,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,10,2024,30,3,Avena barbata,AVBA,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,10,2024,30,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,10,2024,31,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,10,2024,31,2,Avena barbata,AVBA,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,10,2024,31,ground,bare_ground,bare_ground,ground,ground,ground,ground,,DEG2,degraded
2,10,2024,32,1,Malacothamnus fasciculatus dead,dead mafa,shrub,native,perennial,Malvaceae,,DEG2,degraded
2,10,2024,32,ground,thatch,thatch ,thatch,thatch,thatch,thatch,,DEG2,degraded
2,10,2024,33,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,10,2024,33,2,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,DEG2,degraded
2,10,2024,33,ground,thatch,thatch ,thatch,thatch,thatch,thatch,,DEG2,degraded
2,10,2024,34,1,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,DEG2,degraded
2,10,2024,34,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,10,2024,35,1,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,DEG2,degraded
2,10,2024,35,ground,thatch,thatch ,thatch,thatch,thatch,thatch,,DEG2,degraded
2,10,2024,36,1,Avena barbata,AVBA,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,10,2024,36,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,10,2024,37,1,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,10,2024,37,2,Avena barbata,AVBA,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,10,2024,37,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,10,2024,38,1,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG2,degraded
2,10,2024,38,2,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,10,2024,38,3,Avena barbata,AVBA,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,10,2024,38,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,10,2024,39,1,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG2,degraded
2,10,2024,39,2,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,10,2024,39,3,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,10,2024,39,ground,bare_ground,bare_ground,ground,ground,ground,ground,,DEG2,degraded
2,10,2024,40,1,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG2,degraded
2,10,2024,40,2,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,10,2024,40,3,Avena barbata,AVBA,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,10,2024,40,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,10,2024,41,1,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG2,degraded
2,10,2024,41,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,11,2024,1,2,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG2,degraded
2,11,2024,1,3,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,11,2024,1,ground,bare_ground,bare_ground,ground,ground,ground,ground,,DEG2,degraded
2,11,2024,2,1,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,11,2024,2,2,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,11,2024,2,3,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG2,degraded
2,11,2024,2,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,11,2024,3,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,11,2024,3,2,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG2,degraded
2,11,2024,3,ground,bare_ground,bare_ground,ground,ground,ground,ground,,DEG2,degraded
2,11,2024,4,1,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,11,2024,4,2,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG2,degraded
2,11,2024,4,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,11,2024,5,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,11,2024,5,2,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG2,degraded
2,11,2024,5,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,11,2024,6,1,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,11,2024,6,2,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,11,2024,6,3,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG2,degraded
2,11,2024,6,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,11,2024,7,1,Phacelia hubbyi,phhu,forb,native,annual,Hydrophyllaceae  ,,DEG2,degraded
2,11,2024,7,2,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,11,2024,7,3,Avena barbata,AVBA,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,11,2024,7,4,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG2,degraded
2,11,2024,7,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,11,2024,8,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,11,2024,8,2,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG2,degraded
2,11,2024,8,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,11,2024,9,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,11,2024,9,2,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG2,degraded
2,11,2024,9,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,11,2024,10,1,Phacelia hubbyi,phhu,forb,native,annual,Hydrophyllaceae  ,,DEG2,degraded
2,11,2024,10,2,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,11,2024,10,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,11,2024,11,1,Phacelia hubbyi,phhu,forb,native,annual,Hydrophyllaceae  ,,DEG2,degraded
2,11,2024,11,2,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,11,2024,11,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,11,2024,12,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,11,2024,12,2,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG2,degraded
2,11,2024,12,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,11,2024,13,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,11,2024,13,2,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG2,degraded
2,11,2024,13,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,11,2024,14,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,11,2024,14,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,11,2024,15,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,11,2024,15,2,Eschscholzia californica,esca,forb,native,annual,Papaveraceae  ,,DEG2,degraded
2,11,2024,15,3,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG2,degraded
2,11,2024,15,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,11,2024,16,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
2,11,2024,16,ground,thatch,thatch,thatch,thatch,thatch,thatch,,DEG2,degraded
2,11,2024,17,1,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG2,degraded
2,11,2024,17,2,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG2,degraded
