standtype,site,rep,distance,vertical,species,code,lifeform,status,lifecycle,Family
enhancement,ENH2,5,15,ground,n/a,bare_ground,ground,ground,ground,ground
enhancement,ENH2,5,16,1,,dd MAFA,shrub,native,perennial,Malvaceae
enhancement,ENH2,5,16,ground,n/a,bare_ground,ground,ground,ground,ground
enhancement,ENH2,5,17,1,,dd AVBA,grass,nonnative,annual,Poaceae
enhancement,ENH2,5,17,ground,n/a,nonnative_thatch,ground,ground,ground,ground
enhancement,ENH2,5,18,1,Avena barbata,Avena,grass,nonnative,annual,Poaceae
enhancement,ENH2,5,18,ground,n/a,nonnative_thatch,ground,ground,ground,ground
enhancement,ENH2,5,19,1,Avena barbata,Avena,grass,nonnative,annual,Poaceae
enhancement,ENH2,5,19,ground,n/a,nonnative_thatch,ground,ground,ground,ground
enhancement,ENH2,5,20,1,Avena barbata,Avena,grass,nonnative,annual,Poaceae
enhancement,ENH2,5,20,ground,n/a,nonnative_thatch,ground,ground,ground,ground
enhancement,ENH2,5,21,1,Avena barbata,Avena,grass,nonnative,annual,Poaceae
enhancement,ENH2,5,21,2,,HIIN dead,herb,nonnative,annual,Brassicaceae
enhancement,ENH2,5,21,ground,n/a,nonnative_thatch,ground,ground,ground,ground
enhancement,ENH2,5,22,1,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae
enhancement,ENH2,5,22,2,Hirschfeldia incana,HIIN,herb,nonnative,annual,Brassicaceae
enhancement,ENH2,5,22,3,Avena barbata,AVBA,grass,nonnative,annual,Poaceae
enhancement,ENH2,5,22,4,Hirschfeldia incana,HIIN,herb,nonnative,annual,Brassicaceae
enhancement,ENH2,5,22,ground,n/a,nonnative_thatch,ground,ground,ground,ground
enhancement,ENH2,5,23,1,Avena barbata,Avena,grass,nonnative,annual,Poaceae
enhancement,ENH2,5,23,2,Acmispon glaber,ACGL,herb,native,annual,Fabaceae
enhancement,ENH2,5,23,ground,n/a,nonnative_thatch,ground,ground,ground,ground
enhancement,ENH2,5,24,1,Avena barbata,Avena,grass,nonnative,annual,Poaceae
enhancement,ENH2,5,24,ground,n/a,bare_ground,ground,ground,ground,ground
enhancement,ENH2,5,25,1,Hirschfeldia incana,HIIN,herb,nonnative,annual,Brassicaceae
enhancement,ENH2,5,25,ground,n/a,bare_ground,ground,ground,ground,ground
enhancement,ENH2,5,26,1,Avena barbata,Avena,grass,nonnative,annual,Poaceae
enhancement,ENH2,5,26,ground,n/a,nonnative_thatch,ground,ground,ground,ground
enhancement,ENH2,5,27,1,Avena barbata,Avena,grass,nonnative,annual,Poaceae
enhancement,ENH2,5,27,ground,n/a,bare_ground,ground,ground,ground,ground
enhancement,ENH2,5,28,1,,dd Brome,grass,nonnative,annual,Poaceae
enhancement,ENH2,5,28,2,Avena barbata,AVBA,grass,nonnative,annual,Poaceae
enhancement,ENH2,5,28,ground,n/a,bare_ground,ground,ground,ground,ground
enhancement,ENH2,5,29,1,,dd AVBA,grass,nonnative,annual,Poaceae
enhancement,ENH2,5,29,2,Avena barbata,AVBA,grass,nonnative,annual,Poaceae
enhancement,ENH2,5,29,ground,n/a,nonnative_thatch,ground,ground,ground,ground
enhancement,ENH2,5,30,1,,dd AVBA,grass,nonnative,annual,Poaceae
enhancement,ENH2,5,30,2,Avena barbata,AVBA,grass,nonnative,annual,Poaceae
enhancement,ENH2,5,30,ground,n/a,bare_ground,ground,ground,ground,ground
enhancement,ENH2,5,31,1,Avena barbata,Avena,grass,nonnative,annual,Poaceae
enhancement,ENH2,5,31,ground,n/a,bare_ground,ground,ground,ground,ground
enhancement,ENH2,5,32,1,Avena barbata,Avena,grass,nonnative,annual,Poaceae
enhancement,ENH2,5,32,2,,dd AVBA,grass,nonnative,annual,Poaceae
enhancement,ENH2,5,32,3,Avena barbata,AVBA,grass,nonnative,annual,Poaceae
enhancement,ENH2,5,32,ground,n/a,nonnative_thatch,ground,ground,ground,ground
enhancement,ENH2,5,33,1,Avena barbata,Avena,grass,nonnative,annual,Poaceae
enhancement,ENH2,5,33,ground,n/a,nonnative_thatch,ground,ground,ground,ground
enhancement,ENH2,5,34,1,Avena barbata,Avena,grass,nonnative,annual,Poaceae
enhancement,ENH2,5,34,ground,n/a,bare_ground,ground,ground,ground,ground
enhancement,ENH2,5,35,1,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae
enhancement,ENH2,5,35,ground,n/a,nonnative_thatch,ground,ground,ground,ground
enhancement,ENH2,5,36,1,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae
enhancement,ENH2,5,36,ground,n/a,nonnative_thatch,ground,ground,ground,ground
enhancement,ENH2,5,37,1,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae
enhancement,ENH2,5,37,2,Avena barbata,AVBA,grass,nonnative,annual,Poaceae
enhancement,ENH2,5,37,3,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae
enhancement,ENH2,5,37,ground,n/a,nonnative_thatch,ground,ground,ground,ground
enhancement,ENH2,5,38,1,Avena barbata,Avena,grass,nonnative,annual,Poaceae
enhancement,ENH2,5,38,2,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae
enhancement,ENH2,5,38,ground,n/a,nonnative_thatch,ground,ground,ground,ground
enhancement,ENH2,5,39,1,,dd MAFA,shrub,native,perennial,Malvaceae
enhancement,ENH2,5,39,2,Malacothamnus fasciculatus,MAFA,shrub,native,perennial,Malvaceae
enhancement,ENH2,5,39,ground,n/a,nonnative_thatch,ground,ground,ground,ground
enhancement,ENH2,5,40,1,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae
enhancement,ENH2,5,40,2,Malacothamnus fasciculatus,MAFA,shrub,native,perennial,Malvaceae
enhancement,ENH2,5,40,ground,n/a,nonnative_thatch,ground,ground,ground,ground
enhancement,ENH2,5,41,1,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae
enhancement,ENH2,5,41,2,Malacothamnus fasciculatus,MAFA,shrub,native,perennial,Malvaceae
enhancement,ENH2,5,41,ground,n/a,nonnative_thatch,ground,ground,ground,ground
enhancement,ENH2,6,1,1,Centaurea melitensis,CENMEL,herb,nonnative,annual,Asteraceae
enhancement,ENH2,6,1,ground,n/a,nonnative_thatch,ground,ground,ground,ground
enhancement,ENH2,6,2,1,Bromus hordeaceus,BRHO,grass,nonnative,annual,Poaceae
enhancement,ENH2,6,2,ground,n/a,bare_ground,ground,ground,ground,ground
enhancement,ENH2,6,3,1,Bromus hordeaceus,BRHO,grass,nonnative,annual,Poaceae
enhancement,ENH2,6,3,2,,dd AVBA,grass,nonnative,annual,Poaceae
enhancement,ENH2,6,3,ground,n/a,nonnative_thatch,ground,ground,ground,ground
enhancement,ENH2,6,4,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae
enhancement,ENH2,6,4,2,Avena barbata,AVBA,grass,nonnative,annual,Poaceae
enhancement,ENH2,6,4,ground,n/a,nonnative_thatch,ground,ground,ground,ground
enhancement,ENH2,6,5,1,,dd MAFA,shrub,native,perennial,Malvaceae
enhancement,ENH2,6,5,2,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae
enhancement,ENH2,6,5,3,deadAVBA,AVBA dead,grass,nonnative,annual,Poaceae
enhancement,ENH2,6,5,ground,n/a,bare_ground,ground,ground,ground,ground
enhancement,ENH2,6,6,1,,dd BRDI,grass,nonnative,annual,Poaceae
enhancement,ENH2,6,6,2,Malacothamnus fasciculatus,MAFA,shrub,native,perennial,Malvaceae
enhancement,ENH2,6,6,ground,n/a,nonnative_thatch,ground,ground,ground,ground
enhancement,ENH2,6,7,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae
enhancement,ENH2,6,7,2,Malacothamnus fasciculatus,MAFA,shrub,native,perennial,Malvaceae
enhancement,ENH2,6,7,ground,n/a,nonnative_thatch,ground,ground,ground,ground
enhancement,ENH2,6,8,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae
enhancement,ENH2,6,8,2,Malacothamnus fasciculatus,MAFA,shrub,native,perennial,Malvaceae
enhancement,ENH2,6,8,3,,dd MAFA,shrub,native,perennial,Malvaceae
enhancement,ENH2,6,8,ground,n/a,bare_ground,ground,ground,ground,ground
enhancement,ENH2,6,9,1,,dd BRDI,grass,nonnative,annual,Poaceae
enhancement,ENH2,6,9,2,Malacothamnus fasciculatus,MAFA,shrub,native,perennial,Malvaceae
enhancement,ENH2,6,9,ground,n/a,bare_ground,ground,ground,ground,ground
enhancement,ENH2,6,10,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae
enhancement,ENH2,6,10,2,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae
enhancement,ENH2,6,10,3,Malacothamnus fasciculatus,MAFA,shrub,native,perennial,Malvaceae
enhancement,ENH2,6,10,ground,n/a,nonnative_thatch,ground,ground,ground,ground
enhancement,ENH2,6,11,1,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae
enhancement,ENH2,6,11,2,Malacothamnus fasciculatus,MAFA,shrub,native,perennial,Malvaceae
enhancement,ENH2,6,11,ground,n/a,bare_ground,ground,ground,ground,ground
enhancement,ENH2,6,12,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae
enhancement,ENH2,6,12,2,Malacothamnus fasciculatus,MAFA,shrub,native,perennial,Malvaceae
enhancement,ENH2,6,12,ground,n/a,nonnative_thatch,ground,ground,ground,ground
enhancement,ENH2,6,13,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae
enhancement,ENH2,6,13,2,,dd MAFA,shrub,native,perennial,Malvaceae
enhancement,ENH2,6,13,3,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae
enhancement,ENH2,6,13,ground,n/a,bare_ground,ground,ground,ground,ground
enhancement,ENH2,6,14,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae
enhancement,ENH2,6,14,ground,n/a,nonnative_thatch,ground,ground,ground,ground
enhancement,ENH2,6,15,1,,dd AVBA,grass,nonnative,annual,Poaceae
enhancement,ENH2,6,15,ground,n/a,nonnative_thatch,ground,ground,ground,ground
enhancement,ENH2,6,16,1,,dd MAFA,shrub,native,perennial,Malvaceae
enhancement,ENH2,6,16,2,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae
enhancement,ENH2,6,16,ground,n/a,bare_ground,ground,ground,ground,ground
enhancement,ENH2,6,17,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae
enhancement,ENH2,6,17,ground,n/a,nonnative_thatch,ground,ground,ground,ground
enhancement,ENH2,6,18,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae
enhancement,ENH2,6,18,2,,dd MAFA,shrub,native,perennial,Malvaceae
enhancement,ENH2,6,18,3,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae
enhancement,ENH2,6,18,4,Malacothamnus fasciculatus,MAFA,shrub,native,perennial,Malvaceae
enhancement,ENH2,6,18,5,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae
enhancement,ENH2,6,18,6,Malacothamnus fasciculatus,MAFA,shrub,native,perennial,Malvaceae
enhancement,ENH2,6,18,ground,n/a,nonnative_thatch,ground,ground,ground,ground
enhancement,ENH2,6,19,1,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae
enhancement,ENH2,6,19,2,Artemisia californica,ARCA,shrub,native,perennial,Asteraceae
enhancement,ENH2,6,19,3,Malacothamnus fasciculatus,MAFA,shrub,native,perennial,Malvaceae
enhancement,ENH2,6,19,4,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae
enhancement,ENH2,6,19,5,Malacothamnus fasciculatus,MAFA,shrub,native,perennial,Malvaceae
enhancement,ENH2,6,19,ground,n/a,nonnative_thatch,ground,ground,ground,ground
enhancement,ENH2,6,20,1,Malacothamnus fasciculatus,MAFA,shrub,native,perennial,Malvaceae
enhancement,ENH2,6,20,2,Artemisia californica,ARCA,shrub,native,perennial,Asteraceae
enhancement,ENH2,6,20,3,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae
enhancement,ENH2,6,20,ground,n/a,bare_ground,ground,ground,ground,ground
enhancement,ENH2,6,21,1,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae
enhancement,ENH2,6,21,ground,n/a,bare_ground,ground,ground,ground,ground
enhancement,ENH2,6,22,1,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae
enhancement,ENH2,6,22,2,Malacothamnus fasciculatus,MAFA,shrub,native,perennial,Malvaceae
enhancement,ENH2,6,22,3,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae
enhancement,ENH2,6,22,4,Malacothamnus fasciculatus,MAFA,shrub,native,perennial,Malvaceae
enhancement,ENH2,6,22,ground,n/a,nonnative_thatch,ground,ground,ground,ground
enhancement,ENH2,6,23,1,,Brome spp.,grass,nonnative,annual,Poaceae
enhancement,ENH2,6,23,2,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae
enhancement,ENH2,6,23,ground,n/a,bare_ground,ground,ground,ground,ground
enhancement,ENH2,6,24,ground,n/a,bare_ground,ground,ground,ground,ground
enhancement,ENH2,6,25,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae
enhancement,ENH2,6,25,ground,n/a,bare_ground,ground,ground,ground,ground
enhancement,ENH2,6,26,1,Bromus hordeaceus,BRHO,grass,nonnative,annual,Poaceae
enhancement,ENH2,6,26,ground,n/a,nonnative_thatch,ground,ground,ground,ground
enhancement,ENH2,6,27,1,Avena barbata,Avena,grass,nonnative,annual,Poaceae
enhancement,ENH2,6,27,2,,dd MAFA,shrub,native,perennial,Malvaceae
enhancement,ENH2,6,27,ground,n/a,nonnative_thatch,ground,ground,ground,ground
enhancement,ENH2,6,28,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae
enhancement,ENH2,6,28,ground,n/a,nonnative_thatch,ground,ground,ground,ground
enhancement,ENH2,6,29,1,Bromus hordeaceus,BRHO,grass,nonnative,annual,Poaceae
enhancement,ENH2,6,29,2,Malacothamnus fasciculatus,MAFA,shrub,native,perennial,Malvaceae
enhancement,ENH2,6,29,ground,n/a,nonnative_thatch,ground,ground,ground,ground
enhancement,ENH2,6,30,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae
enhancement,ENH2,6,30,2,Malacothamnus fasciculatus,MAFA,shrub,native,perennial,Malvaceae
enhancement,ENH2,6,30,3,Avena barbata,AVBA,grass,nonnative,annual,Poaceae
enhancement,ENH2,6,30,4,Malacothamnus fasciculatus,MAFA,shrub,native,perennial,Malvaceae
enhancement,ENH2,6,30,5,,dd MAFA,shrub,native,perennial,Malvaceae
enhancement,ENH2,6,30,ground,n/a,bare_ground,ground,ground,ground,ground
enhancement,ENH2,6,31,1,Bromus hordeaceus,BRHO,grass,nonnative,annual,Poaceae
enhancement,ENH2,6,31,2,Avena barbata,AVBA,grass,nonnative,annual,Poaceae
enhancement,ENH2,6,31,ground,n/a,nonnative_thatch,ground,ground,ground,ground
enhancement,ENH2,6,32,1,Bromus hordeaceus,BRHO,grass,nonnative,annual,Poaceae
enhancement,ENH2,6,32,2,Avena barbata,AVBA,grass,nonnative,annual,Poaceae
enhancement,ENH2,6,32,ground,n/a,bare_ground,ground,ground,ground,ground
enhancement,ENH2,6,33,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae
enhancement,ENH2,6,33,2,Avena barbata,AVBA,grass,nonnative,annual,Poaceae
enhancement,ENH2,6,33,ground,n/a,nonnative_thatch,ground,ground,ground,ground
enhancement,ENH2,6,34,1,Bromus hordeaceus,BRHO,grass,nonnative,annual,Poaceae
enhancement,ENH2,6,34,2,Avena barbata,AVBA,grass,nonnative,annual,Poaceae
enhancement,ENH2,6,34,ground,n/a,nonnative_thatch,ground,ground,ground,ground
enhancement,ENH2,6,35,1,,Brome spp.,grass,nonnative,annual,Poaceae
enhancement,ENH2,6,35,ground,n/a,bare_ground,ground,ground,ground,ground
enhancement,ENH2,6,36,1,,dd AVBA,grass,nonnative,annual,Poaceae
enhancement,ENH2,6,36,ground,n/a,bare_ground,ground,ground,ground,ground
enhancement,ENH2,6,37,1,,dd Brome,grass,nonnative,annual,Poaceae
enhancement,ENH2,6,37,2,Avena barbata,AVBA,grass,nonnative,annual,Poaceae
enhancement,ENH2,6,37,ground,n/a,bare_ground,ground,ground,ground,ground
enhancement,ENH2,6,38,1,,dd AVBA,grass,nonnative,annual,Poaceae
enhancement,ENH2,6,38,ground,n/a,nonnative_thatch,ground,ground,ground,ground
enhancement,ENH2,6,39,1,,dd AVBA,grass,nonnative,annual,Poaceae
enhancement,ENH2,6,39,2,Avena barbata,AVBA,grass,nonnative,annual,Poaceae
enhancement,ENH2,6,39,ground,n/a,bare_ground,ground,ground,ground,ground
enhancement,ENH2,6,40,1,Bromus hordeaceus,BRHO,grass,nonnative,annual,Poaceae
enhancement,ENH2,6,40,2,Avena barbata,AVBA,grass,nonnative,annual,Poaceae
enhancement,ENH2,6,40,ground,n/a,bare_ground,ground,ground,ground,ground
enhancement,ENH2,6,41,1,Bromus madritensis,BRMA,grass,nonnative,annual,Poaceae
enhancement,ENH2,6,41,2,Bromus hordeaceus,BRHO,grass,nonnative,annual,Poaceae
enhancement,ENH2,6,41,3,Avena barbata,AVBA,grass,nonnative,annual,Poaceae
enhancement,ENH2,6,41,ground,n/a,nonnative_thatch,ground,ground,ground,ground
