date,name,year,site,transect,distance,vertical,species,species_code,max_height_cm,Notes,standtype,hillslope,coordinates_x,coordinates_y
5-May-24,"Albert, Stephanie",2024,1,10,39,5,,,,,,,,
5-May-24,"Albert, Stephanie",2024,1,10,39,6,,,,,,,,
5-May-24,"Albert, Stephanie",2024,1,10,39,7,,,,,,,,
5-May-24,"Albert, Stephanie",2024,1,10,40,ground,BG bare ground,,,,,,,
5-May-24,"Albert, Stephanie",2024,1,10,40,1,Salvia lucophylla,,,,,,,
5-May-24,"Albert, Stephanie",2024,1,10,40,2,Malacothamnus fasciculatus ,,325,,,,,
5-May-24,"Albert, Stephanie",2024,1,10,40,3,,,,,,,,
5-May-24,"Albert, Stephanie",2024,1,10,40,4,,,,,,,,
5-May-24,"Albert, Stephanie",2024,1,10,40,5,,,,,,,,
5-May-24,"Albert, Stephanie",2024,1,10,40,6,,,,,,,,
5-May-24,"Albert, Stephanie",2024,1,10,40,7,,,,,,,,
5-May-24,"Albert, Stephanie",2024,1,10,41,ground,litter,native litter,,,,,,
5-May-24,"Albert, Stephanie",2024,1,10,41,1,Malacothamnus fasciculatus ,,288,,,,,
5-May-24,"Albert, Stephanie",2024,1,10,41,2,,,,,,,,
5-May-24,"Albert, Stephanie",2024,1,10,41,3,,,,,,,,
5-May-24,"Albert, Stephanie",2024,1,10,41,4,,,,,,,,
5-May-24,"Albert, Stephanie",2024,1,10,41,5,,,,,,,,
5-May-24,"Albert, Stephanie",2024,1,10,41,6,,,,,,,,
5-May-24,"Albert, Stephanie",2024,1,10,41,7,,,,,,,,
28-Apr-24,Carolina Frey,2024,2,18,0,ground cover,thatch,nonnative_litter,,,,,,
4/28/24,Carolina Frey,2024,2,18,0,1,Bromus rubens BRRU,Bromus_rubens,10,collected on survey123,,,0,0
4/28/24,Carolina Frey,2024,2,18,0.5,ground cover,thatch,nonnative_litter,,,,,,
4/28/24,Carolina Frey,2024,2,18,0.5,1,Bromus diandrus BRDI,Bromus_diandrus,12,,,,0,0
4/28/24,Kira pusch,2024,2,18,1,ground cover,thatch,nonnative_litter,,,,,,
4/28/24,Kira pusch,2024,2,18,1,1,Bromus diandrus BRDI,Bromus_diandrus,10,,,,-118.7622457,34.49693195
4/28/24,Kira pusch,2024,2,18,1.5,1,Chenopodium californicum,Chenopodium_californicum,,,,,,
4/28/24,Kira pusch,2024,2,18,1.5,2,Bromus diandrus BRDI,Bromus diandrus,13,,,,-118.762256,34.49692706
4/28/24,Kira pusch,2024,2,18,1.5,ground cover,thatch,nonnative_litter,,,,,,
4/28/24,Kira pusch,2024,2,18,2,1,Chenopodium californicum,Chenopodium_californicum,,,,,,
4/28/24,Kira pusch,2024,2,18,2,2,Bromus diandrus BRDI,Bromus diandrus,9,,,,-118.7622718,34.49695049
4/28/24,Kira pusch,2024,2,18,2,ground cover,thatch,nonnative_litter,,,,,,
4/28/24,Kira pusch,2024,2,18,2.5,1,Chenopodium californicum,Chenopodium_californicum,,,,,,
4/28/24,Kira pusch,2024,2,18,2.5,2,Bromus diandrus BRDI,Bromus diandrus,13,,,,-118.7622468,34.49692204
4/28/24,Kira pusch,2024,2,18,2.5,ground cover,thatch,nonnative_litter,,,,,,
4/28/24,Kira pusch,2024,2,18,3,ground cover,thatch,nonnative_litter,,,,,,
4/28/24,Kira pusch,2024,2,18,3,1,Bromus diandrus BRDI,Bromus_diandrus,8,,,,-118.7622553,34.49694011
4/28/24,Kira pusch,2024,2,18,3.5,ground cover,thatch,nonnative_litter,,,,,,
4/28/24,Kira pusch,2024,2,18,3.5,1,Bromus diandrus BRDI,Bromus_diandrus,5,,,,-118.7622578,34.49692355
4/28/24,Kira pusch,2024,2,18,4,1,Bromus diandrus BRDI,Bromus_diandrus,,,,,,
4/28/24,Kira pusch,2024,2,18,4,2,Artemisia californica,Artemisia_californica,83,,,,-118.7622625,34.49691768
4/28/24,Kira pusch,2024,2,18,4,ground cover,thatch,nonnative_litter,,,,,,
4/28/24,Kira pusch,2024,2,18,4.5,1,Bromus diandrus BRDI,Bromus_diandrus,,,,,,
4/28/24,Kira pusch,2024,2,18,4.5,2,Artemisia californica,Artemisia_californica,169,,,,-118.762271,34.49691373
4/28/24,Kira pusch,2024,2,18,4.5,ground cover,thatch,nonnative_litter,,,,,,
4/28/24,Kira pusch,2024,2,18,5,1,Bromus diandrus BRDI,Bromus_diandrus,,,,,,
4/28/24,Kira pusch,2024,2,18,5,2,Artemisia californica,Artemisia californica,127,,,,-118.7622632,34.49690888
4/28/24,Kira pusch,2024,2,18,5,ground cover,BG bare ground,bare_ground,,,,,,
4/28/24,Kira pusch,2024,2,18,5.5,ground cover,BG bare ground,bare_ground,,,,,,
4/28/24,Kira pusch,2024,2,18,5.5,1,Artemisia californica,Artemisia_californica,133,,,,-118.7622694,34.49688591
4/28/24,Kira pusch,2024,2,18,6,ground cover,litter,native_litter,,,,,,
4/28/24,Kira pusch,2024,2,18,6,1,Artemisia californica,Artemisia_californica,131,,,,-118.7622729,34.49688637
4/28/24,Kira pusch,2024,2,18,6.5,1,Bromus diandrus BRDI,Bromus_diandrus,,,,,,
4/28/24,Kira pusch,2024,2,18,6.5,2,Avena barbata,Avena barbata,32,,,,-118.7622876,34.49689977
4/28/24,Kira pusch,2024,2,18,6.5,ground cover,thatch,nonnative_litter,,,,,,
4/28/24,Kira pusch,2024,2,18,7,ground cover,thatch,nonnative_litter,,,,,,
4/28/24,Kira pusch,2024,2,18,7,1,Artemisia californica,Artemisia_californica,158,,,,-118.7622772,34.49689759
4/28/24,Kira pusch,2024,2,18,7.5,ground cover,litter,native_litter,,,,,,
4/28/24,Kira pusch,2024,2,18,7.5,1,Artemisia californica,Artemisia_californica,130,,,,-118.7622779,34.4968912
4/28/24,Kira pusch,2024,2,18,8,ground cover,BG bare ground,bare_ground,,,,,,
4/28/24,Kira pusch,2024,2,18,8,1,Artemisia californica,Artemisia_californica,146,,,,-118.7622903,34.49689365
4/28/24,Kira pusch,2024,2,18,8.5,ground cover,BG bare ground,bare_ground,,,,,,
4/28/24,Kira pusch,2024,2,18,8.5,1,Artemisia californica,Artemisia_californica,123,,,,-118.7623154,34.49690622
4/28/24,Kira pusch,2024,2,18,9,1,Bromus diandrus BRDI,Bromus_diandrus,,,,,,
4/28/24,Kira pusch,2024,2,18,9,2,Artemisia californica,Artemisia_californica,117,,,,-118.7623074,34.49688864
4/28/24,Kira pusch,2024,2,18,9,ground cover,litter,native_litter,,,,,,
4/28/24,Kira pusch,2024,2,18,9.5,1,Bromus diandrus BRDI,Bromus_diandrus,,,,,,
4/28/24,Kira pusch,2024,2,18,9.5,2,Artemisia californica,Artemisia_californica,115,,,,-118.7622973,34.49687577
4/28/24,Kira pusch,2024,2,18,9.5,ground cover,thatch,nonnative_litter,,,,,,
4/28/24,Kira pusch,2024,2,18,10,1,Bromus diandrus BRDI,Bromus_diandrus,,,,,,
4/28/24,Kira pusch,2024,2,18,10,2,Avena barbata,Avena_barbata,35,,,,-118.7622949,34.49687619
4/28/24,Kira pusch,2024,2,18,10,ground cover,BG bare ground,bare_ground,,,,,,
4/28/24,Kira pusch,2024,2,18,10.5,ground cover,thatch,nonnative_litter,,,,,,
4/28/24,Kira pusch,2024,2,18,10.5,1,Avena barbata,Avena_barbata,94,,,,-118.7623055,34.49686883
4/28/24,Kira pusch,2024,2,18,11,ground cover,thatch,nonnative_litter,,,,,,
4/28/24,Kira pusch,2024,2,18,11,1,no_species,no_species,0,,,,-118.7623053,34.49686238
4/28/24,Kira pusch,2024,2,18,11.5,ground cover,thatch,nonnative_litter,,,,,,
4/28/24,Kira pusch,2024,2,18,11.5,1,Bromus diandrus BRDI,Bromus_diandrus,0,,,,-118.762316,34.49687058
4/28/24,Kira pusch,2024,2,18,12,ground cover,thatch,nonnative_litter,,,,,,
4/28/24,Kira pusch,2024,2,18,12,1,no_species,no_species,0,,,,-118.7623247,34.49687112
4/28/24,Kira pusch,2024,2,18,12.5,ground cover,thatch,nonnative_litter,,,,,,
4/28/24,Kira pusch,2024,2,18,12.5,1,Bromus diandrus BRDI,Bromus_diandrus,,,,,,
4/28/24,Kira pusch,2024,2,18,12.5,2,Salvia lucophylla,Salvia_leucophylla,55,,,,-118.7623246,34.49686761
4/28/24,Kira pusch,2024,2,18,13,ground cover,thatch,nonnative_litter,,,,,,
4/28/24,Kira pusch,2024,2,18,13,1,Bromus diandrus BRDI,Bromus_diandrus,,,,,,
4/28/24,Kira pusch,2024,2,18,13,2,Salvia lucophylla,Salvia_leucophylla,44,,,,-118.7623192,34.49685667
4/28/24,Kira pusch,2024,2,18,13.5,ground cover,thatch,nonnative_litter,,,,,,
4/28/24,Kira pusch,2024,2,18,13.5,1,Bromus diandrus BRDI,Bromus_diandrus,,,,,,
4/28/24,Kira pusch,2024,2,18,13.5,2,Salvia lucophylla,Salvia_leucophylla,50,,,,-118.7623307,34.49685568
4/28/24,Kira pusch,2024,2,18,14,ground cover,thatch,nonnative_litter,,,,,,
4/28/24,Kira pusch,2024,2,18,14,1,Bromus diandrus BRDI,Bromus_diandrus,,,,,,
4/28/24,Kira pusch,2024,2,18,14,2,Salvia lucophylla,Salvia_leucophylla,65,,,,-118.762353,34.49685042
4/28/24,Kira pusch,2024,2,18,14.5,ground cover,thatch,nonnative_litter,,,,,,
4/28/24,Kira pusch,2024,2,18,14.5,1,Bromus diandrus BRDI,Bromus_diandrus,,,,,,
4/28/24,Kira pusch,2024,2,18,14.5,2,Salvia lucophylla,Salvia_leucophylla,100,,,,-118.7623519,34.49684424
4/28/24,Kira pusch,2024,2,18,15,ground cover,litter,native_litter,,,,,,
4/28/24,Kira pusch,2024,2,18,15,1,Bromus diandrus BRDI,Bromus_diandrus,,,,,,
4/28/24,Kira pusch,2024,2,18,15,2,Salvia lucophylla,Salvia_leucophylla,30,,,,-118.7623536,34.49684239
4/28/24,Kira pusch,2024,2,18,15.5,ground cover,litter,native_litter,,,,,,
4/28/24,Kira pusch,2024,2,18,15.5,1,Bromus diandrus BRDI,Bromus_diandrus,,,,,,
4/28/24,Kira pusch,2024,2,18,15.5,2,Salvia lucophylla,Salvia_leucophylla,58,,,,-118.7623572,34.49683195
4/28/24,Kira pusch,2024,2,18,16,ground cover,litter,native_litter,,,,,,
4/28/24,Kira pusch,2024,2,18,16,1,Salvia lucophylla,Salvia_leucophylla,138,,,,-118.7623542,34.49682401
4/28/24,Kira pusch,2024,2,18,16.5,ground cover,litter,native_litter,,,,,,
4/28/24,Kira pusch,2024,2,18,16.5,1,Salvia lucophylla,Salvia_leucophylla,155,,,,-118.7623608,34.49682255
4/28/24,Kira pusch,2024,2,18,17,ground cover,litter,native_litter,,,,,,
4/28/24,Kira pusch,2024,2,18,17,1,Salvia lucophylla,Salvia_leucophylla,132,,,,-118.7623486,34.49682136
4/28/24,Kira pusch,2024,2,18,17.5,ground cover,BG bare ground,bare_ground,,,,,,
4/28/24,Kira pusch,2024,2,18,17.5,1,Bromus diandrus BRDI,Bromus_diandrus,,,,,,
4/28/24,Kira pusch,2024,2,18,17.5,2,Salvia lucophylla,Salvia_leucophylla,77,,,,-118.7623497,34.4968256
4/28/24,Kira pusch,2024,2,18,18,ground cover,thatch,nonnative_litter,,,,,,
4/28/24,Kira pusch,2024,2,18,18,1,Bromus diandrus BRDI,Bromus_diandrus,,,,,,
4/28/24,Kira pusch,2024,2,18,18,2,Salvia lucophylla,Salvia_leucophylla,59,,,,-118.7623615,34.4968251
4/28/24,Kira pusch,2024,2,18,18.5,ground cover,BG bare ground,bare_ground,,,,,,
4/28/24,Kira pusch,2024,2,18,18.5,1,Bromus diandrus BRDI,Bromus_diandrus,,,,,,
4/28/24,Kira pusch,2024,2,18,18.5,2,Hirschfeldia incana - long pods,Hirschfeldia_incana,35,,,,-118.7623594,34.49683076
4/28/24,Kira pusch,2024,2,18,19,1,Bromus diandrus BRDI,Bromus_diandrus,,,,,,
4/28/24,Kira pusch,2024,2,18,19,2,Avena barbata,Avena_barbata,53,,,,-118.7623614,34.49681396
4/28/24,Kira pusch,2024,2,18,19,ground cover,thatch,nonnative_litter,,,,,,
4/28/24,Kira pusch,2024,2,18,19.5,1,Bromus diandrus BRDI,Bromus_diandrus,,,,,,
4/28/24,Kira pusch,2024,2,18,19.5,2,Avena barbata,Avena_barbata,30,,,,-118.7623635,34.49679936
4/28/24,Kira pusch,2024,2,18,19.5,ground cover,thatch,nonnative_litter,,,,,,
4/28/24,Kira pusch,2024,2,18,20,ground cover,thatch,nonnative_litter,,,,,,
4/28/24,Kira pusch,2024,2,18,20,1,Hirschfeldia incana - long pods,Hirschfeldia_incana,10,,,,-118.7623857,34.49678694
4/28/24,Stephanie and Carolina,2024,2,16,1,ground cover,BG bare ground,bare_ground,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,1,1,Pterostegia drymarioides,Pterostegia_drymarioides,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,1,2,Bromus rubens BRRU,Bromus rubens,30,collected on survey123 on handwritten on datasheet,,,-119.7929742,34.42833836
4/28/24,Stephanie and Carolina,2024,2,16,2,ground cover,thatch,nonnative_litter,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,2,1,Festuca myros,Festuca myros,20,collected on survey123 on handwritten on datasheet,,,-119.7929483,34.42832417
4/28/24,Stephanie and Carolina,2024,2,16,3,ground,thatch,nn litter,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,3,1,Festuca myros,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,3,2,Centaurea melitensis,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,3,3,Avena barbata,,17,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,3,4,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,3,5,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,3,6,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,3,7,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,4,ground,thatch,nn litter,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,4,1,Bromus diandrus BRDI,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,4,2,Bromus rubens BRRU,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,4,3,Artemisia californica,,118,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,4,4,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,4,5,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,4,6,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,4,7,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,5,ground,litter,native litter,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,5,1,Artemisia californica,,140,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,5,2,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,5,3,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,5,4,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,5,5,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,5,6,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,5,7,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,6,ground,litter,native litter,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,6,1,Artemisia californica,,140,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,6,2,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,6,3,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,6,4,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,6,5,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,6,6,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,6,7,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,7,ground,litter,native litter,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,7,1,Artemisia californica,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,7,2,Salvia lucophylla,,165,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,7,3,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,7,4,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,7,5,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,7,6,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,7,7,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,8,ground,litter,native litter,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,8,1,Salvia lucophylla,,168,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,8,2,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,8,3,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,8,4,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,8,5,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,8,6,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,8,7,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,9,ground,litter,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,9,1,Bromus diandrus BRDI,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,9,2,Salvia lucophylla,,161,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,9,3,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,9,4,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,9,5,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,9,6,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,9,7,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,10,ground,litter,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,10,1,Bromus diandrus BRDI,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,10,2,Salvia lucophylla,,132,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,10,3,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,10,4,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,10,5,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,10,6,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,10,7,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,11,ground,litter,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,11,1,dead SALE,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,11,2,Eriogonum fasciculatum,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,11,3,Bromus diandrus BRDI,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,11,4,Salvia lucophylla,,90,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,11,5,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,11,6,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,11,7,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,12,ground,thatch,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,12,1,Eriogonum fasciculatum,,89,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,12,2,Centaurea melitensis,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,12,3,Bromus rubens BRRU,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,12,4,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,12,5,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,12,6,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,12,7,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,13,ground,thatch,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,13,1,Centaurea melitensis,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,13,2,Bromus diandrus BRDI,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,13,3,Eriogonum fasciculatum,,50,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,13,4,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,13,5,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,13,6,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,13,7,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,14,ground,thatch,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,14,1,Avena barbata,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,14,2,Festuca myros,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,14,3,Bromus diandrus BRDI,,30,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,14,4,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,14,5,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,14,6,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,14,7,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,15,ground,litter,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,15,1,Bromus rubens BRRU,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,15,2,Avena barbata,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,15,3,Salvia lucophylla,,65,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,15,4,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,15,5,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,15,6,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,15,7,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,16,ground,litter,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,16,1,Salvia lucophylla,,77,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,16,2,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,16,3,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,16,4,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,16,5,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,16,6,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,16,7,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,17,ground,litter,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,17,1,Salvia lucophylla,,160,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,17,2,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,17,3,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,17,4,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,17,5,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,17,6,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,17,7,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,18,ground,BG bare ground,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,18,1,Salvia lucophylla,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,18,2,Artemisia californica,,143,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,18,3,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,18,4,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,18,5,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,18,6,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,18,7,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,19,ground,BG bare ground,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,19,1,Salvia lucophylla,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,19,2,Artemisia californica,,150,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,19,3,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,19,4,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,19,5,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,19,6,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,19,7,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,20,ground,BG bare ground,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,20,1,Salvia lucophylla,,100,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,20,2,Artemisia californica,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,20,3,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,20,4,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,20,5,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,20,6,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,20,7,,,,,,,,
4/28/24,Kira and Joanna,2024,2,16,21,ground,litter,native litter,,,,,,
4/28/24,Kira and Joanna,2024,2,16,21,1,Artemisia californica,,123,,,,,
4/28/24,Kira and Joanna,2024,2,16,21,2,Salvia lucophylla,,,,,,,
4/28/24,Kira and Joanna,2024,2,16,21,3,,,,,,,,
4/28/24,Kira and Joanna,2024,2,16,21,4,,,,,,,,
4/28/24,Kira and Joanna,2024,2,16,21,5,,,,,,,,
4/28/24,Kira and Joanna,2024,2,16,21,6,,,,,,,,
4/28/24,Kira and Joanna,2024,2,16,21,7,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,22,ground,litter,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,22,1,Artemisia californica,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,22,2,Salvia lucophylla,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,22,3,Malacothamnus fasciculatus ,,142,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,22,4,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,22,5,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,22,6,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,22,7,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,23,ground,BG bare ground,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,23,1,Salvia lucophylla,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,23,2,Malacothamnus fasciculatus ,,140,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,23,3,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,23,4,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,23,5,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,23,6,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,23,7,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,24,ground,litter,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,24,1,Salvia lucophylla,,148,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,24,2,Malacothamnus fasciculatus ,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,24,3,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,24,4,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,24,5,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,24,6,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,24,7,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,25,ground,litter,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,25,1,Salvia lucophylla,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,25,2,Malacothamnus fasciculatus ,,160,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,25,3,Avena barbata,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,25,4,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,25,5,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,25,6,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,25,7,,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,26,ground,litter,,,,,,,
4/28/24,Stephanie and Carolina,2024,2,16,26,1,Salvia lucophylla,,80,,,,,
