"","standtype","site","rep","species","lifeform","status","lifecycle","family","site_rep","site_rep_species","count_per_transect","percentcover_native","native_fern","native_forb","native_grass","native_shrub","nonnative_fern","nonnative_forb","nonnative_grass","nonnative_shrub","percentcover_nonnative"
"848","intact","Intact2",2,"Heteromeles arbutifolia","shrub","native","perennial","Rosaceae","Intact2_2","Intact2_2_Heteromeles arbutifolia",38,0.926829268292683,0,0.146341463,0.43902439,0.707317073,0,0,0.073170732,0,NA
"849","intact","Intact2",2,"Artemisia californica","shrub","native","perennial","Asteraceae","Intact2_2","Intact2_2_Artemisia californica",38,0.926829268292683,0,0.146341463,0.43902439,0.707317073,0,0,0.073170732,0,NA
"850","intact","Intact2",2,"Heteromeles arbutifolia","shrub","native","perennial","Rosaceae","Intact2_2","Intact2_2_Heteromeles arbutifolia",38,0.926829268292683,0,0.146341463,0.43902439,0.707317073,0,0,0.073170732,0,NA
"851","intact","Intact2",2,"Artemisia californica","shrub","native","perennial","Asteraceae","Intact2_2","Intact2_2_Artemisia californica",38,0.926829268292683,0,0.146341463,0.43902439,0.707317073,0,0,0.073170732,0,NA
"852","intact","Intact2",2,"Heteromeles arbutifolia","shrub","native","perennial","Rosaceae","Intact2_2","Intact2_2_Heteromeles arbutifolia",38,0.926829268292683,0,0.146341463,0.43902439,0.707317073,0,0,0.073170732,0,NA
"853","intact","Intact2",2,"Artemisia californica","shrub","native","perennial","Asteraceae","Intact2_2","Intact2_2_Artemisia californica",38,0.926829268292683,0,0.146341463,0.43902439,0.707317073,0,0,0.073170732,0,NA
"854","intact","Intact2",2,"Artemisia californica","shrub","native","perennial","Asteraceae","Intact2_2","Intact2_2_Artemisia californica",38,0.926829268292683,0,0.146341463,0.43902439,0.707317073,0,0,0.073170732,0,NA
"855","intact","Intact2",2,"Heteromeles arbutifolia","shrub","native","perennial","Rosaceae","Intact2_2","Intact2_2_Heteromeles arbutifolia",38,0.926829268292683,0,0.146341463,0.43902439,0.707317073,0,0,0.073170732,0,NA
"856","intact","Intact2",2,"Artemisia californica","shrub","native","perennial","Asteraceae","Intact2_2","Intact2_2_Artemisia californica",38,0.926829268292683,0,0.146341463,0.43902439,0.707317073,0,0,0.073170732,0,NA
"857","intact","Intact2",2,"Heteromeles arbutifolia","shrub","native","perennial","Rosaceae","Intact2_2","Intact2_2_Heteromeles arbutifolia",38,0.926829268292683,0,0.146341463,0.43902439,0.707317073,0,0,0.073170732,0,NA
"858","intact","Intact2",2,"Artemisia californica","shrub","native","perennial","Asteraceae","Intact2_2","Intact2_2_Artemisia californica",38,0.926829268292683,0,0.146341463,0.43902439,0.707317073,0,0,0.073170732,0,NA
"859","intact","Intact2",2,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","Intact2_2","Intact2_2_Salvia leucophylla",38,0.926829268292683,0,0.146341463,0.43902439,0.707317073,0,0,0.073170732,0,NA
"860","intact","Intact2",2,"Artemisia californica","shrub","native","perennial","Asteraceae","Intact2_2","Intact2_2_Artemisia californica",38,0.926829268292683,0,0.146341463,0.43902439,0.707317073,0,0,0.073170732,0,NA
"861","intact","Intact2",2,"Heteromeles arbutifolia","shrub","native","perennial","Rosaceae","Intact2_2","Intact2_2_Heteromeles arbutifolia",38,0.926829268292683,0,0.146341463,0.43902439,0.707317073,0,0,0.073170732,0,NA
"862","intact","Intact2",2,"Artemisia californica","shrub","native","perennial","Asteraceae","Intact2_2","Intact2_2_Artemisia californica",38,0.926829268292683,0,0.146341463,0.43902439,0.707317073,0,0,0.073170732,0,NA
"863","intact","Intact2",2,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","Intact2_2","Intact2_2_Salvia leucophylla",38,0.926829268292683,0,0.146341463,0.43902439,0.707317073,0,0,0.073170732,0,NA
"864","intact","Intact2",2,"Artemisia californica","shrub","native","perennial","Asteraceae","Intact2_2","Intact2_2_Artemisia californica",38,0.926829268292683,0,0.146341463,0.43902439,0.707317073,0,0,0.073170732,0,NA
"865","intact","Intact2",2,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","Intact2_2","Intact2_2_Salvia leucophylla",38,0.926829268292683,0,0.146341463,0.43902439,0.707317073,0,0,0.073170732,0,NA
"866","intact","Intact2",2,"Stipa lepida","grass","native","perennial","Poaceae","Intact2_2","Intact2_2_Stipa lepida",38,0.926829268292683,0,0.146341463,0.43902439,0.707317073,0,0,0.073170732,0,NA
"867","intact","Intact2",2,"Artemisia californica","shrub","native","perennial","Asteraceae","Intact2_2","Intact2_2_Artemisia californica",38,0.926829268292683,0,0.146341463,0.43902439,0.707317073,0,0,0.073170732,0,NA
"868","intact","Intact2",2,"Stipa lepida","grass","native","perennial","Poaceae","Intact2_2","Intact2_2_Stipa lepida",38,0.926829268292683,0,0.146341463,0.43902439,0.707317073,0,0,0.073170732,0,NA
"869","intact","Intact3",3,"Bromus hordeaceus","grass","nonnative","annual","Poaceae","Intact3_3","Intact3_3_Bromus hordeaceus",39,0.951219512195122,0,0,0.731707317,0.951219512,0,0,0.12195122,0,NA
"870","intact","Intact3",3,"Bromus hordeaceus","grass","nonnative","annual","Poaceae","Intact3_3","Intact3_3_Bromus hordeaceus",39,0.951219512195122,0,0,0.731707317,0.951219512,0,0,0.12195122,0,NA
"871","intact","Intact3",3,"Bromus hordeaceus","grass","nonnative","annual","Poaceae","Intact3_3","Intact3_3_Bromus hordeaceus",39,0.951219512195122,0,0,0.731707317,0.951219512,0,0,0.12195122,0,NA
"872","intact","Intact3",3,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","Intact3_3","Intact3_3_Salvia leucophylla",39,0.951219512195122,0,0,0.731707317,0.951219512,0,0,0.12195122,0,NA
"873","intact","Intact3",3,"Bromus hordeaceus","grass","nonnative","annual","Poaceae","Intact3_3","Intact3_3_Bromus hordeaceus",39,0.951219512195122,0,0,0.731707317,0.951219512,0,0,0.12195122,0,NA
"874","intact","Intact3",3,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","Intact3_3","Intact3_3_Salvia leucophylla",39,0.951219512195122,0,0,0.731707317,0.951219512,0,0,0.12195122,0,NA
"875","intact","Intact3",3,"Bromus hordeaceus","grass","nonnative","annual","Poaceae","Intact3_3","Intact3_3_Bromus hordeaceus",39,0.951219512195122,0,0,0.731707317,0.951219512,0,0,0.12195122,0,NA
"876","intact","Intact3",3,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","Intact3_3","Intact3_3_Salvia leucophylla",39,0.951219512195122,0,0,0.731707317,0.951219512,0,0,0.12195122,0,NA
"877","intact","Intact3",3,"Stipa lepida","grass","native","perennial","Poaceae","Intact3_3","Intact3_3_Stipa lepida",39,0.951219512195122,0,0,0.731707317,0.951219512,0,0,0.12195122,0,NA
"878","intact","Intact3",3,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","Intact3_3","Intact3_3_Salvia leucophylla",39,0.951219512195122,0,0,0.731707317,0.951219512,0,0,0.12195122,0,NA
"879","intact","Intact3",3,"Artemisia californica","shrub","native","perennial","Asteraceae","Intact3_3","Intact3_3_Artemisia californica",39,0.951219512195122,0,0,0.731707317,0.951219512,0,0,0.12195122,0,NA
"880","intact","Intact3",3,"Stipa lepida","grass","native","perennial","Poaceae","Intact3_3","Intact3_3_Stipa lepida",39,0.951219512195122,0,0,0.731707317,0.951219512,0,0,0.12195122,0,NA
"881","intact","Intact3",3,"Heteromeles arbutifolia","shrub","native","perennial","Rosaceae","Intact3_3","Intact3_3_Heteromeles arbutifolia",39,0.951219512195122,0,0,0.731707317,0.951219512,0,0,0.12195122,0,NA
"882","intact","Intact3",3,"Stipa lepida","grass","native","perennial","Poaceae","Intact3_3","Intact3_3_Stipa lepida",39,0.951219512195122,0,0,0.731707317,0.951219512,0,0,0.12195122,0,NA
"883","intact","Intact3",3,"Heteromeles arbutifolia","shrub","native","perennial","Rosaceae","Intact3_3","Intact3_3_Heteromeles arbutifolia",39,0.951219512195122,0,0,0.731707317,0.951219512,0,0,0.12195122,0,NA
"884","intact","Intact3",3,"Heteromeles arbutifolia","shrub","native","perennial","Rosaceae","Intact3_3","Intact3_3_Heteromeles arbutifolia",39,0.951219512195122,0,0,0.731707317,0.951219512,0,0,0.12195122,0,NA
"885","intact","Intact3",3,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","Intact3_3","Intact3_3_Salvia leucophylla",39,0.951219512195122,0,0,0.731707317,0.951219512,0,0,0.12195122,0,NA
"886","intact","Intact3",3,"Stipa lepida","grass","native","perennial","Poaceae","Intact3_3","Intact3_3_Stipa lepida",39,0.951219512195122,0,0,0.731707317,0.951219512,0,0,0.12195122,0,NA
"887","intact","Intact3",3,"Heteromeles arbutifolia","shrub","native","perennial","Rosaceae","Intact3_3","Intact3_3_Heteromeles arbutifolia",39,0.951219512195122,0,0,0.731707317,0.951219512,0,0,0.12195122,0,NA
"888","intact","Intact3",3,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","Intact3_3","Intact3_3_Salvia leucophylla",39,0.951219512195122,0,0,0.731707317,0.951219512,0,0,0.12195122,0,NA
"889","intact","Intact3",3,"Stipa lepida","grass","native","perennial","Poaceae","Intact3_3","Intact3_3_Stipa lepida",39,0.951219512195122,0,0,0.731707317,0.951219512,0,0,0.12195122,0,NA
"890","intact","Intact3",3,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","Intact3_3","Intact3_3_Salvia leucophylla",39,0.951219512195122,0,0,0.731707317,0.951219512,0,0,0.12195122,0,NA
"891","intact","Intact3",3,"Stipa lepida","grass","native","perennial","Poaceae","Intact3_3","Intact3_3_Stipa lepida",39,0.951219512195122,0,0,0.731707317,0.951219512,0,0,0.12195122,0,NA
"892","intact","Intact3",3,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","Intact3_3","Intact3_3_Salvia leucophylla",39,0.951219512195122,0,0,0.731707317,0.951219512,0,0,0.12195122,0,NA
"893","intact","Intact3",3,"Stipa lepida","grass","native","perennial","Poaceae","Intact3_3","Intact3_3_Stipa lepida",39,0.951219512195122,0,0,0.731707317,0.951219512,0,0,0.12195122,0,NA
"894","intact","Intact3",3,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","Intact3_3","Intact3_3_Salvia leucophylla",39,0.951219512195122,0,0,0.731707317,0.951219512,0,0,0.12195122,0,NA
"895","intact","Intact3",3,"Rhus ovata","shrub","native","perennial","Anacardiaceae","Intact3_3","Intact3_3_Rhus ovata",39,0.951219512195122,0,0,0.731707317,0.951219512,0,0,0.12195122,0,NA
"896","intact","Intact3",3,"Stipa lepida","grass","native","perennial","Poaceae","Intact3_3","Intact3_3_Stipa lepida",39,0.951219512195122,0,0,0.731707317,0.951219512,0,0,0.12195122,0,NA
"897","intact","Intact3",3,"Rhus ovata","shrub","native","perennial","Anacardiaceae","Intact3_3","Intact3_3_Rhus ovata",39,0.951219512195122,0,0,0.731707317,0.951219512,0,0,0.12195122,0,NA
"898","intact","Intact3",3,"Heteromeles arbutifolia dead","shrub","native","perennial","Rosaceae","Intact3_3","Intact3_3_Heteromeles arbutifolia dead",39,0.951219512195122,0,0,0.731707317,0.951219512,0,0,0.12195122,0,NA
"899","intact","Intact3",3,"Stipa lepida","grass","native","perennial","Poaceae","Intact3_3","Intact3_3_Stipa lepida",39,0.951219512195122,0,0,0.731707317,0.951219512,0,0,0.12195122,0,NA
"900","intact","Intact3",3,"Rhus ovata","shrub","native","perennial","Anacardiaceae","Intact3_3","Intact3_3_Rhus ovata",39,0.951219512195122,0,0,0.731707317,0.951219512,0,0,0.12195122,0,NA
"901","intact","Intact3",3,"Stipa lepida","grass","native","perennial","Poaceae","Intact3_3","Intact3_3_Stipa lepida",39,0.951219512195122,0,0,0.731707317,0.951219512,0,0,0.12195122,0,NA
"902","intact","Intact3",3,"Rhus ovata","shrub","native","perennial","Anacardiaceae","Intact3_3","Intact3_3_Rhus ovata",39,0.951219512195122,0,0,0.731707317,0.951219512,0,0,0.12195122,0,NA
"903","intact","Intact3",3,"Stipa lepida","grass","native","perennial","Poaceae","Intact3_3","Intact3_3_Stipa lepida",39,0.951219512195122,0,0,0.731707317,0.951219512,0,0,0.12195122,0,NA
"904","intact","Intact3",3,"Heteromeles arbutifolia","shrub","native","perennial","Rosaceae","Intact3_3","Intact3_3_Heteromeles arbutifolia",39,0.951219512195122,0,0,0.731707317,0.951219512,0,0,0.12195122,0,NA
"905","intact","Intact3",3,"Stipa lepida","grass","native","perennial","Poaceae","Intact3_3","Intact3_3_Stipa lepida",39,0.951219512195122,0,0,0.731707317,0.951219512,0,0,0.12195122,0,NA
"906","intact","Intact3",3,"Heteromeles arbutifolia","shrub","native","perennial","Rosaceae","Intact3_3","Intact3_3_Heteromeles arbutifolia",39,0.951219512195122,0,0,0.731707317,0.951219512,0,0,0.12195122,0,NA
"907","intact","Intact3",3,"Stipa lepida","grass","native","perennial","Poaceae","Intact3_3","Intact3_3_Stipa lepida",39,0.951219512195122,0,0,0.731707317,0.951219512,0,0,0.12195122,0,NA
"908","intact","Intact3",3,"Heteromeles arbutifolia","shrub","native","perennial","Rosaceae","Intact3_3","Intact3_3_Heteromeles arbutifolia",39,0.951219512195122,0,0,0.731707317,0.951219512,0,0,0.12195122,0,NA
"909","intact","Intact3",3,"Heteromeles arbutifolia","shrub","native","perennial","Rosaceae","Intact3_3","Intact3_3_Heteromeles arbutifolia",39,0.951219512195122,0,0,0.731707317,0.951219512,0,0,0.12195122,0,NA
"910","intact","Intact3",3,"Heteromeles arbutifolia","shrub","native","perennial","Rosaceae","Intact3_3","Intact3_3_Heteromeles arbutifolia",39,0.951219512195122,0,0,0.731707317,0.951219512,0,0,0.12195122,0,NA
"911","intact","Intact3",3,"Heteromeles arbutifolia","shrub","native","perennial","Rosaceae","Intact3_3","Intact3_3_Heteromeles arbutifolia",39,0.951219512195122,0,0,0.731707317,0.951219512,0,0,0.12195122,0,NA
"912","intact","Intact3",3,"Stipa lepida","grass","native","perennial","Poaceae","Intact3_3","Intact3_3_Stipa lepida",39,0.951219512195122,0,0,0.731707317,0.951219512,0,0,0.12195122,0,NA
"913","intact","Intact3",3,"Heteromeles arbutifolia","shrub","native","perennial","Rosaceae","Intact3_3","Intact3_3_Heteromeles arbutifolia",39,0.951219512195122,0,0,0.731707317,0.951219512,0,0,0.12195122,0,NA
"914","intact","Intact3",3,"Stipa lepida","grass","native","perennial","Poaceae","Intact3_3","Intact3_3_Stipa lepida",39,0.951219512195122,0,0,0.731707317,0.951219512,0,0,0.12195122,0,NA
"915","intact","Intact3",3,"Heteromeles arbutifolia","shrub","native","perennial","Rosaceae","Intact3_3","Intact3_3_Heteromeles arbutifolia",39,0.951219512195122,0,0,0.731707317,0.951219512,0,0,0.12195122,0,NA
"916","intact","Intact3",3,"Stipa lepida","grass","native","perennial","Poaceae","Intact3_3","Intact3_3_Stipa lepida",39,0.951219512195122,0,0,0.731707317,0.951219512,0,0,0.12195122,0,NA
"917","intact","Intact3",3,"Heteromeles arbutifolia","shrub","native","perennial","Rosaceae","Intact3_3","Intact3_3_Heteromeles arbutifolia",39,0.951219512195122,0,0,0.731707317,0.951219512,0,0,0.12195122,0,NA
"918","intact","Intact3",3,"Stipa lepida","grass","native","perennial","Poaceae","Intact3_3","Intact3_3_Stipa lepida",39,0.951219512195122,0,0,0.731707317,0.951219512,0,0,0.12195122,0,NA
"919","intact","Intact3",3,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","Intact3_3","Intact3_3_Salvia leucophylla",39,0.951219512195122,0,0,0.731707317,0.951219512,0,0,0.12195122,0,NA
"920","intact","Intact3",3,"Heteromeles arbutifolia","shrub","native","perennial","Rosaceae","Intact3_3","Intact3_3_Heteromeles arbutifolia",39,0.951219512195122,0,0,0.731707317,0.951219512,0,0,0.12195122,0,NA
"921","intact","Intact3",3,"Stipa lepida","grass","native","perennial","Poaceae","Intact3_3","Intact3_3_Stipa lepida",39,0.951219512195122,0,0,0.731707317,0.951219512,0,0,0.12195122,0,NA
"922","intact","Intact3",3,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","Intact3_3","Intact3_3_Salvia leucophylla",39,0.951219512195122,0,0,0.731707317,0.951219512,0,0,0.12195122,0,NA
"923","intact","Intact3",3,"Stipa lepida","grass","native","perennial","Poaceae","Intact3_3","Intact3_3_Stipa lepida",39,0.951219512195122,0,0,0.731707317,0.951219512,0,0,0.12195122,0,NA
"924","intact","Intact3",3,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","Intact3_3","Intact3_3_Salvia leucophylla",39,0.951219512195122,0,0,0.731707317,0.951219512,0,0,0.12195122,0,NA
"925","intact","Intact3",3,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","Intact3_3","Intact3_3_Salvia leucophylla",39,0.951219512195122,0,0,0.731707317,0.951219512,0,0,0.12195122,0,NA
"926","intact","Intact3",3,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","Intact3_3","Intact3_3_Salvia leucophylla",39,0.951219512195122,0,0,0.731707317,0.951219512,0,0,0.12195122,0,NA
"927","intact","Intact3",3,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","Intact3_3","Intact3_3_Salvia leucophylla",39,0.951219512195122,0,0,0.731707317,0.951219512,0,0,0.12195122,0,NA
"928","intact","Intact3",3,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","Intact3_3","Intact3_3_Salvia leucophylla",39,0.951219512195122,0,0,0.731707317,0.951219512,0,0,0.12195122,0,NA
"929","intact","Intact3",3,"Stipa lepida","grass","native","perennial","Poaceae","Intact3_3","Intact3_3_Stipa lepida",39,0.951219512195122,0,0,0.731707317,0.951219512,0,0,0.12195122,0,NA
"930","intact","Intact3",3,"Heteromeles arbutifolia","shrub","native","perennial","Rosaceae","Intact3_3","Intact3_3_Heteromeles arbutifolia",39,0.951219512195122,0,0,0.731707317,0.951219512,0,0,0.12195122,0,NA
"931","intact","Intact3",3,"Stipa lepida","grass","native","perennial","Poaceae","Intact3_3","Intact3_3_Stipa lepida",39,0.951219512195122,0,0,0.731707317,0.951219512,0,0,0.12195122,0,NA
"932","intact","Intact3",3,"Heteromeles arbutifolia","shrub","native","perennial","Rosaceae","Intact3_3","Intact3_3_Heteromeles arbutifolia",39,0.951219512195122,0,0,0.731707317,0.951219512,0,0,0.12195122,0,NA
"933","intact","Intact3",3,"Stipa lepida","grass","native","perennial","Poaceae","Intact3_3","Intact3_3_Stipa lepida",39,0.951219512195122,0,0,0.731707317,0.951219512,0,0,0.12195122,0,NA
"934","intact","Intact3",3,"Heteromeles arbutifolia","shrub","native","perennial","Rosaceae","Intact3_3","Intact3_3_Heteromeles arbutifolia",39,0.951219512195122,0,0,0.731707317,0.951219512,0,0,0.12195122,0,NA
"935","intact","Intact3",3,"Rhus ovata","shrub","native","perennial","Anacardiaceae","Intact3_3","Intact3_3_Rhus ovata",39,0.951219512195122,0,0,0.731707317,0.951219512,0,0,0.12195122,0,NA
"936","intact","Intact3",3,"Stipa lepida","grass","native","perennial","Poaceae","Intact3_3","Intact3_3_Stipa lepida",39,0.951219512195122,0,0,0.731707317,0.951219512,0,0,0.12195122,0,NA
"937","intact","Intact3",3,"Heteromeles arbutifolia dead","shrub","native","perennial","Rosaceae","Intact3_3","Intact3_3_Heteromeles arbutifolia dead",39,0.951219512195122,0,0,0.731707317,0.951219512,0,0,0.12195122,0,NA
"938","intact","Intact3",3,"Stipa lepida","grass","native","perennial","Poaceae","Intact3_3","Intact3_3_Stipa lepida",39,0.951219512195122,0,0,0.731707317,0.951219512,0,0,0.12195122,0,NA
