"","standtype","site","rep","species","lifeform","status","lifecycle","family","site_rep","site_rep_species"
"1267","matrix","ENH2",4,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH2_4","ENH2_4_Malacothamnus fasciculatus"
"1268","matrix","ENH2",4,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH2_4","ENH2_4_Bromus rubens"
"1269","matrix","ENH2",4,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH2_4","ENH2_4_Malacothamnus fasciculatus"
"1270","matrix","ENH2",4,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH2_4","ENH2_4_Bromus rubens"
"1271","matrix","ENH2",4,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH2_4","ENH2_4_Malacothamnus fasciculatus"
"1272","matrix","ENH2",4,"Bromus diandrus","grass","nonnative","annual","Poaceae","ENH2_4","ENH2_4_Bromus diandrus"
"1273","matrix","ENH2",4,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH2_4","ENH2_4_Malacothamnus fasciculatus"
"1274","matrix","ENH2",4,"Bromus diandrus","grass","nonnative","annual","Poaceae","ENH2_4","ENH2_4_Bromus diandrus"
"1275","matrix","ENH2",4,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH2_4","ENH2_4_Malacothamnus fasciculatus"
"1276","matrix","ENH2",4,"Bromus diandrus","grass","nonnative","annual","Poaceae","ENH2_4","ENH2_4_Bromus diandrus"
"1277","matrix","ENH2",4,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH2_4","ENH2_4_Malacothamnus fasciculatus"
"1278","matrix","ENH2",4,"Acmispon glaber","herb","native","annual","Fabaceae","ENH2_4","ENH2_4_Acmispon glaber"
"1279","matrix","ENH2",4,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH2_4","ENH2_4_Malacothamnus fasciculatus"
"1280","matrix","ENH2",4,"Bromus diandrus","grass","nonnative","annual","Poaceae","ENH2_4","ENH2_4_Bromus diandrus"
"1281","matrix","ENH2",4,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH2_4","ENH2_4_Malacothamnus fasciculatus"
"1282","matrix","ENH2",4,"Bromus hordeaceus","grass","nonnative","annual","Poaceae","ENH2_4","ENH2_4_Bromus hordeaceus"
"1283","matrix","ENH2",4,"Avena barbata","grass","nonnative","annual","Poaceae","ENH2_4","ENH2_4_Avena barbata"
"1284","matrix","ENH2",4,"Bromus hordeaceus","grass","nonnative","annual","Poaceae","ENH2_4","ENH2_4_Bromus hordeaceus"
"1285","matrix","ENH2",4,"Avena barbata","grass","nonnative","annual","Poaceae","ENH2_4","ENH2_4_Avena barbata"
"1286","matrix","ENH2",4,"Malacothamnus fasciculatus dead","shrub","native","perennial","Malvaceae","ENH2_4","ENH2_4_Malacothamnus fasciculatus dead"
"1287","matrix","ENH2",4,"Bromus hordeaceus","grass","nonnative","annual","Poaceae","ENH2_4","ENH2_4_Bromus hordeaceus"
"1288","matrix","ENH2",4,"Bromus hordeaceus","grass","nonnative","annual","Poaceae","ENH2_4","ENH2_4_Bromus hordeaceus"
"1289","matrix","ENH2",4,"Avena barbata","grass","nonnative","annual","Poaceae","ENH2_4","ENH2_4_Avena barbata"
"1290","matrix","ENH2",4,"Bromus hordeaceus","grass","nonnative","annual","Poaceae","ENH2_4","ENH2_4_Bromus hordeaceus"
"1291","matrix","ENH2",4,"Avena barbata","grass","nonnative","annual","Poaceae","ENH2_4","ENH2_4_Avena barbata"
"1292","matrix","ENH2",4,"Bromus hordeaceus","grass","nonnative","annual","Poaceae","ENH2_4","ENH2_4_Bromus hordeaceus"
"1293","matrix","ENH2",4,"Avena barbata","grass","nonnative","annual","Poaceae","ENH2_4","ENH2_4_Avena barbata"
"1294","matrix","ENH2",4,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH2_4","ENH2_4_Bromus rubens"
"1295","matrix","ENH2",4,"Erodium spp.","herb","nonnative","annual","Geraniaceae","ENH2_4","ENH2_4_Erodium spp."
"1296","matrix","ENH2",4,"Bromus hordeaceus","grass","nonnative","annual","Poaceae","ENH2_4","ENH2_4_Bromus hordeaceus"
"1297","matrix","ENH2",4,"Avena barbata","grass","nonnative","annual","Poaceae","ENH2_4","ENH2_4_Avena barbata"
"1298","matrix","ENH2",4,"Avena barbata","grass","nonnative","annual","Poaceae","ENH2_4","ENH2_4_Avena barbata"
"1299","matrix","ENH2",4,"Lupinus spp.","herb","native","annual","Fabaceae","ENH2_4","ENH2_4_Lupinus spp."
"1300","matrix","ENH2",4,"Avena barbata","grass","nonnative","annual","Poaceae","ENH2_4","ENH2_4_Avena barbata"
"1301","matrix","ENH2",5,"Avena barbata","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_Avena barbata"
"1302","matrix","ENH2",5,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_Bromus rubens"
"1303","matrix","ENH2",5,"Avena barbata","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_Avena barbata"
"1304","matrix","ENH2",5,"Bromus hordeaceus","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_Bromus hordeaceus"
"1305","matrix","ENH2",5,"Avena barbata","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_Avena barbata"
"1306","matrix","ENH2",5,"Avena barbata","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_Avena barbata"
"1307","matrix","ENH2",5,"Centaurea melitensis","herb","nonnative","annual","Asteraceae","ENH2_5","ENH2_5_Centaurea melitensis"
"1308","matrix","ENH2",5,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_Bromus rubens"
"1309","matrix","ENH2",5,"Avena barbata","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_Avena barbata"
"1310","matrix","ENH2",5,"Bromus hordeaceus","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_Bromus hordeaceus"
"1311","matrix","ENH2",5,"Avena barbata","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_Avena barbata"
"1312","matrix","ENH2",5,"Centaurea melitensis","herb","nonnative","annual","Asteraceae","ENH2_5","ENH2_5_Centaurea melitensis"
"1313","matrix","ENH2",5,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_Bromus rubens"
"1314","matrix","ENH2",5,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_Bromus rubens"
"1315","matrix","ENH2",5,"Centaurea melitensis","herb","nonnative","annual","Asteraceae","ENH2_5","ENH2_5_Centaurea melitensis"
"1316","matrix","ENH2",5,"Avena barbata","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_Avena barbata"
"1317","matrix","ENH2",5,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_Bromus rubens"
"1318","matrix","ENH2",5,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH2_5","ENH2_5_Malacothamnus fasciculatus"
"1319","matrix","ENH2",5,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_Bromus rubens"
"1320","matrix","ENH2",5,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH2_5","ENH2_5_Malacothamnus fasciculatus"
"1321","matrix","ENH2",5,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH2_5","ENH2_5_Malacothamnus fasciculatus"
"1322","matrix","ENH2",5,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH2_5","ENH2_5_Malacothamnus fasciculatus"
"1323","matrix","ENH2",5,"Malacothamnus fasciculatus dead","shrub","native","perennial","Malvaceae","ENH2_5","ENH2_5_Malacothamnus fasciculatus dead"
"1324","matrix","ENH2",5,"Avena barbata","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_Avena barbata"
"1325","matrix","ENH2",5,"Avena barbata","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_Avena barbata"
"1326","matrix","ENH2",5,"Avena barbata","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_Avena barbata"
"1327","matrix","ENH2",5,"Avena barbata","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_Avena barbata"
"1328","matrix","ENH2",5,"Avena barbata","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_Avena barbata"
"1329","matrix","ENH2",5,"Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","ENH2_5","ENH2_5_Hirschfeldia incana"
"1330","matrix","ENH2",5,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_Bromus rubens"
"1331","matrix","ENH2",5,"Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","ENH2_5","ENH2_5_Hirschfeldia incana"
"1332","matrix","ENH2",5,"Avena barbata","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_Avena barbata"
"1333","matrix","ENH2",5,"Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","ENH2_5","ENH2_5_Hirschfeldia incana"
"1334","matrix","ENH2",5,"Avena barbata","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_Avena barbata"
"1335","matrix","ENH2",5,"Acmispon glaber","herb","native","annual","Fabaceae","ENH2_5","ENH2_5_Acmispon glaber"
"1336","matrix","ENH2",5,"Avena barbata","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_Avena barbata"
"1337","matrix","ENH2",5,"Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","ENH2_5","ENH2_5_Hirschfeldia incana"
"1338","matrix","ENH2",5,"Avena barbata","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_Avena barbata"
"1339","matrix","ENH2",5,"Avena barbata","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_Avena barbata"
"1340","matrix","ENH2",5,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_Bromus rubens"
"1341","matrix","ENH2",5,"Avena barbata","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_Avena barbata"
"1342","matrix","ENH2",5,"Avena barbata","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_Avena barbata"
"1343","matrix","ENH2",5,"Avena barbata","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_Avena barbata"
"1344","matrix","ENH2",5,"Avena barbata","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_Avena barbata"
"1345","matrix","ENH2",5,"Avena barbata","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_Avena barbata"
"1346","matrix","ENH2",5,"Avena barbata","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_Avena barbata"
"1347","matrix","ENH2",5,"Avena barbata","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_Avena barbata"
"1348","matrix","ENH2",5,"Avena barbata","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_Avena barbata"
"1349","matrix","ENH2",5,"Avena barbata","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_Avena barbata"
"1350","matrix","ENH2",5,"Avena barbata","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_Avena barbata"
"1351","matrix","ENH2",5,"Avena barbata","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_Avena barbata"
"1352","matrix","ENH2",5,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","ENH2_5","ENH2_5_Salvia leucophylla"
"1353","matrix","ENH2",5,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","ENH2_5","ENH2_5_Salvia leucophylla"
"1354","matrix","ENH2",5,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","ENH2_5","ENH2_5_Salvia leucophylla"
"1355","matrix","ENH2",5,"Avena barbata","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_Avena barbata"
"1356","matrix","ENH2",5,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","ENH2_5","ENH2_5_Salvia leucophylla"
"1357","matrix","ENH2",5,"Avena barbata","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_Avena barbata"
"1358","matrix","ENH2",5,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","ENH2_5","ENH2_5_Salvia leucophylla"
"1359","matrix","ENH2",5,"Malacothamnus fasciculatus dead","shrub","native","perennial","Malvaceae","ENH2_5","ENH2_5_Malacothamnus fasciculatus dead"
"1360","matrix","ENH2",5,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH2_5","ENH2_5_Malacothamnus fasciculatus"
"1361","matrix","ENH2",5,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_Bromus rubens"
"1362","matrix","ENH2",5,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH2_5","ENH2_5_Malacothamnus fasciculatus"
"1363","matrix","ENH2",5,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_Bromus rubens"
"1364","matrix","ENH2",5,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH2_5","ENH2_5_Malacothamnus fasciculatus"
"1365","matrix","ENH2",6,"Centaurea melitensis","herb","nonnative","annual","Asteraceae","ENH2_6","ENH2_6_Centaurea melitensis"
"1366","matrix","ENH2",6,"Bromus hordeaceus","grass","nonnative","annual","Poaceae","ENH2_6","ENH2_6_Bromus hordeaceus"
"1367","matrix","ENH2",6,"Bromus hordeaceus","grass","nonnative","annual","Poaceae","ENH2_6","ENH2_6_Bromus hordeaceus"
"1368","matrix","ENH2",6,"Avena barbata","grass","nonnative","annual","Poaceae","ENH2_6","ENH2_6_Avena barbata"
"1369","matrix","ENH2",6,"Bromus diandrus","grass","nonnative","annual","Poaceae","ENH2_6","ENH2_6_Bromus diandrus"
"1370","matrix","ENH2",6,"Avena barbata","grass","nonnative","annual","Poaceae","ENH2_6","ENH2_6_Avena barbata"
"1371","matrix","ENH2",6,"Malacothamnus fasciculatus dead","shrub","native","perennial","Malvaceae","ENH2_6","ENH2_6_Malacothamnus fasciculatus dead"
"1372","matrix","ENH2",6,"Bromus diandrus","grass","nonnative","annual","Poaceae","ENH2_6","ENH2_6_Bromus diandrus"
"1373","matrix","ENH2",6,"Avena barbata","grass","nonnative","annual","Poaceae","ENH2_6","ENH2_6_Avena barbata"
"1374","matrix","ENH2",6,"Bromus diandrus","grass","nonnative","annual","Poaceae","ENH2_6","ENH2_6_Bromus diandrus"
"1375","matrix","ENH2",6,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH2_6","ENH2_6_Malacothamnus fasciculatus"
"1376","matrix","ENH2",6,"Bromus diandrus","grass","nonnative","annual","Poaceae","ENH2_6","ENH2_6_Bromus diandrus"
"1377","matrix","ENH2",6,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH2_6","ENH2_6_Malacothamnus fasciculatus"
"1378","matrix","ENH2",6,"Bromus diandrus","grass","nonnative","annual","Poaceae","ENH2_6","ENH2_6_Bromus diandrus"
"1379","matrix","ENH2",6,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH2_6","ENH2_6_Malacothamnus fasciculatus"
"1380","matrix","ENH2",6,"Malacothamnus fasciculatus dead","shrub","native","perennial","Malvaceae","ENH2_6","ENH2_6_Malacothamnus fasciculatus dead"
"1381","matrix","ENH2",6,"Bromus diandrus","grass","nonnative","annual","Poaceae","ENH2_6","ENH2_6_Bromus diandrus"
"1382","matrix","ENH2",6,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH2_6","ENH2_6_Malacothamnus fasciculatus"
"1383","matrix","ENH2",6,"Bromus diandrus","grass","nonnative","annual","Poaceae","ENH2_6","ENH2_6_Bromus diandrus"
"1384","matrix","ENH2",6,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","ENH2_6","ENH2_6_Salvia leucophylla"
"1385","matrix","ENH2",6,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH2_6","ENH2_6_Malacothamnus fasciculatus"
"1386","matrix","ENH2",6,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","ENH2_6","ENH2_6_Salvia leucophylla"
"1387","matrix","ENH2",6,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH2_6","ENH2_6_Malacothamnus fasciculatus"
"1388","matrix","ENH2",6,"Bromus diandrus","grass","nonnative","annual","Poaceae","ENH2_6","ENH2_6_Bromus diandrus"
"1389","matrix","ENH2",6,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH2_6","ENH2_6_Malacothamnus fasciculatus"
"1390","matrix","ENH2",6,"Bromus diandrus","grass","nonnative","annual","Poaceae","ENH2_6","ENH2_6_Bromus diandrus"
"1391","matrix","ENH2",6,"Malacothamnus fasciculatus dead","shrub","native","perennial","Malvaceae","ENH2_6","ENH2_6_Malacothamnus fasciculatus dead"
"1392","matrix","ENH2",6,"Bromus diandrus","grass","nonnative","annual","Poaceae","ENH2_6","ENH2_6_Bromus diandrus"
"1393","matrix","ENH2",6,"Bromus diandrus","grass","nonnative","annual","Poaceae","ENH2_6","ENH2_6_Bromus diandrus"
"1394","matrix","ENH2",6,"Avena barbata","grass","nonnative","annual","Poaceae","ENH2_6","ENH2_6_Avena barbata"
"1395","matrix","ENH2",6,"Malacothamnus fasciculatus dead","shrub","native","perennial","Malvaceae","ENH2_6","ENH2_6_Malacothamnus fasciculatus dead"
"1396","matrix","ENH2",6,"Bromus diandrus","grass","nonnative","annual","Poaceae","ENH2_6","ENH2_6_Bromus diandrus"
"1397","matrix","ENH2",6,"Bromus diandrus","grass","nonnative","annual","Poaceae","ENH2_6","ENH2_6_Bromus diandrus"
"1398","matrix","ENH2",6,"Bromus diandrus","grass","nonnative","annual","Poaceae","ENH2_6","ENH2_6_Bromus diandrus"
"1399","matrix","ENH2",6,"Malacothamnus fasciculatus dead","shrub","native","perennial","Malvaceae","ENH2_6","ENH2_6_Malacothamnus fasciculatus dead"
"1400","matrix","ENH2",6,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","ENH2_6","ENH2_6_Salvia leucophylla"
"1401","matrix","ENH2",6,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH2_6","ENH2_6_Malacothamnus fasciculatus"
"1402","matrix","ENH2",6,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","ENH2_6","ENH2_6_Salvia leucophylla"
"1403","matrix","ENH2",6,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH2_6","ENH2_6_Malacothamnus fasciculatus"
"1404","matrix","ENH2",6,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","ENH2_6","ENH2_6_Salvia leucophylla"
"1405","matrix","ENH2",6,"Artemisia californica","shrub","native","perennial","Asteraceae","ENH2_6","ENH2_6_Artemisia californica"
"1406","matrix","ENH2",6,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH2_6","ENH2_6_Malacothamnus fasciculatus"
"1407","matrix","ENH2",6,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","ENH2_6","ENH2_6_Salvia leucophylla"
"1408","matrix","ENH2",6,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH2_6","ENH2_6_Malacothamnus fasciculatus"
"1409","matrix","ENH2",6,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH2_6","ENH2_6_Malacothamnus fasciculatus"
"1410","matrix","ENH2",6,"Artemisia californica","shrub","native","perennial","Asteraceae","ENH2_6","ENH2_6_Artemisia californica"
"1411","matrix","ENH2",6,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","ENH2_6","ENH2_6_Salvia leucophylla"
"1412","matrix","ENH2",6,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","ENH2_6","ENH2_6_Salvia leucophylla"
"1413","matrix","ENH2",6,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","ENH2_6","ENH2_6_Salvia leucophylla"
"1414","matrix","ENH2",6,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH2_6","ENH2_6_Malacothamnus fasciculatus"
"1415","matrix","ENH2",6,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","ENH2_6","ENH2_6_Salvia leucophylla"
"1416","matrix","ENH2",6,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH2_6","ENH2_6_Malacothamnus fasciculatus"
"1417","matrix","ENH2",6,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH2_6","ENH2_6_Bromus rubens"
"1418","matrix","ENH2",6,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","ENH2_6","ENH2_6_Salvia leucophylla"
"1419","matrix","ENH2",6,"Bromus diandrus","grass","nonnative","annual","Poaceae","ENH2_6","ENH2_6_Bromus diandrus"
"1420","matrix","ENH2",6,"Bromus hordeaceus","grass","nonnative","annual","Poaceae","ENH2_6","ENH2_6_Bromus hordeaceus"
"1421","matrix","ENH2",6,"Avena barbata","grass","nonnative","annual","Poaceae","ENH2_6","ENH2_6_Avena barbata"
"1422","matrix","ENH2",6,"Malacothamnus fasciculatus dead","shrub","native","perennial","Malvaceae","ENH2_6","ENH2_6_Malacothamnus fasciculatus dead"
"1423","matrix","ENH2",6,"Bromus diandrus","grass","nonnative","annual","Poaceae","ENH2_6","ENH2_6_Bromus diandrus"
"1424","matrix","ENH2",6,"Bromus hordeaceus","grass","nonnative","annual","Poaceae","ENH2_6","ENH2_6_Bromus hordeaceus"
"1425","matrix","ENH2",6,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH2_6","ENH2_6_Malacothamnus fasciculatus"
"1426","matrix","ENH2",6,"Bromus diandrus","grass","nonnative","annual","Poaceae","ENH2_6","ENH2_6_Bromus diandrus"
"1427","matrix","ENH2",6,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH2_6","ENH2_6_Malacothamnus fasciculatus"
"1428","matrix","ENH2",6,"Avena barbata","grass","nonnative","annual","Poaceae","ENH2_6","ENH2_6_Avena barbata"
"1429","matrix","ENH2",6,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH2_6","ENH2_6_Malacothamnus fasciculatus"
"1430","matrix","ENH2",6,"Malacothamnus fasciculatus dead","shrub","native","perennial","Malvaceae","ENH2_6","ENH2_6_Malacothamnus fasciculatus dead"
"1431","matrix","ENH2",6,"Bromus hordeaceus","grass","nonnative","annual","Poaceae","ENH2_6","ENH2_6_Bromus hordeaceus"
"1432","matrix","ENH2",6,"Avena barbata","grass","nonnative","annual","Poaceae","ENH2_6","ENH2_6_Avena barbata"
"1433","matrix","ENH2",6,"Bromus hordeaceus","grass","nonnative","annual","Poaceae","ENH2_6","ENH2_6_Bromus hordeaceus"
"1434","matrix","ENH2",6,"Avena barbata","grass","nonnative","annual","Poaceae","ENH2_6","ENH2_6_Avena barbata"
"1435","matrix","ENH2",6,"Bromus diandrus","grass","nonnative","annual","Poaceae","ENH2_6","ENH2_6_Bromus diandrus"
"1436","matrix","ENH2",6,"Avena barbata","grass","nonnative","annual","Poaceae","ENH2_6","ENH2_6_Avena barbata"
"1437","matrix","ENH2",6,"Bromus hordeaceus","grass","nonnative","annual","Poaceae","ENH2_6","ENH2_6_Bromus hordeaceus"
"1438","matrix","ENH2",6,"Avena barbata","grass","nonnative","annual","Poaceae","ENH2_6","ENH2_6_Avena barbata"
"1439","matrix","ENH2",6,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH2_6","ENH2_6_Bromus rubens"
"1440","matrix","ENH2",6,"Avena barbata","grass","nonnative","annual","Poaceae","ENH2_6","ENH2_6_Avena barbata"
"1441","matrix","ENH2",6,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH2_6","ENH2_6_Bromus rubens"
"1442","matrix","ENH2",6,"Avena barbata","grass","nonnative","annual","Poaceae","ENH2_6","ENH2_6_Avena barbata"
"1443","matrix","ENH2",6,"Avena barbata","grass","nonnative","annual","Poaceae","ENH2_6","ENH2_6_Avena barbata"
"1444","matrix","ENH2",6,"Avena barbata","grass","nonnative","annual","Poaceae","ENH2_6","ENH2_6_Avena barbata"
"1445","matrix","ENH2",6,"Avena barbata","grass","nonnative","annual","Poaceae","ENH2_6","ENH2_6_Avena barbata"
"1446","matrix","ENH2",6,"Bromus hordeaceus","grass","nonnative","annual","Poaceae","ENH2_6","ENH2_6_Bromus hordeaceus"
"1447","matrix","ENH2",6,"Avena barbata","grass","nonnative","annual","Poaceae","ENH2_6","ENH2_6_Avena barbata"
"1448","matrix","ENH2",6,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH2_6","ENH2_6_Bromus rubens"
"1449","matrix","ENH2",6,"Bromus hordeaceus","grass","nonnative","annual","Poaceae","ENH2_6","ENH2_6_Bromus hordeaceus"
"1450","matrix","ENH2",6,"Avena barbata","grass","nonnative","annual","Poaceae","ENH2_6","ENH2_6_Avena barbata"
