year,stand,site,soilcore,depth_cm,depth_name,treatment,rep,species_diversity,genus_abundance,lifeform,status,lifescycle,family,count,NOTES
2019,enhanced,ENH1,4,0,surface,control,1,Unknown B - dinosaur egg,,,,,,1,unknown - dinosaur egg
2019,enhanced,ENH1,4,0,surface,oven,1,Artemisia californica,Artemisia californica,shrub,native,perennial,Asteraceae,1,"no notes on what this looked like other than ""small dicot""; unknown - small dicot"
2019,enhanced,ENH1,4,0,surface,oven,1,Bromus madritensis,Bromus spp.,grass,nonnative,annual,Poaceae,23,
2019,enhanced,ENH1,4,0,surface,oven,1,Centaurea melitensis,Centaurea melitensis,forb,nonnative,annual,Asteraceae,2,
2019,enhanced,ENH1,4,0,surface,oven,1,Eriodictyon crassifolium,Eriodictyon crassifolium,shrub,native,perennial,Namaceae  ,1,unknown - red stem
2019,enhanced,ENH1,4,0,surface,oven,1,Festuca myuros ,Festuca myuros,grass,nonnative,annual,Poaceae,1,
2019,enhanced,ENH1,4,0,surface,oven,1,Malacothamnus fasciculatus,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,7,
2019,enhanced,ENH1,4,0,surface,oven,1,Pseudognaphalium luteoalbum,Pseudognaphalium luteoalbum,forb,nonnative,annual,Asteraceae,1,
2019,enhanced,ENH1,4,0,surface,oven,1,Typha domingensis,Typha domingensis,forb,native,perennial,Typhaceae,1,
2019,enhanced,ENH1,4,0,surface,ovenchar,1,Bromus madritensis,Bromus spp.,grass,nonnative,annual,Poaceae,29,
2019,enhanced,ENH1,4,0,surface,ovenchar,1,Festuca myuros ,Festuca myuros,grass,nonnative,annual,Poaceae,2,
2019,enhanced,ENH1,4,0,surface,ovenchar,1,Malacothamnus fasciculatus,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,6,
2019,enhanced,ENH1,4,0,surface,ovenchar,1,Typha domingensis,Typha domingensis,forb,native,perennial,Typhaceae,1,
2019,enhanced,ENH1,4,0,surface,ovenchar,1,Uropappus lindleyi,Uropappus lindleyi,forb,native,annual,Asteraceae,2,"unknown - long skinny seedling, likely non-native grass"
2019,enhanced,ENH1,4,0,surface,pretreatment,1,Centaurea melitensis,Centaurea melitensis,forb,nonnative,annual,Asteraceae,,star thistle
2019,enhanced,ENH1,4,4,deep,charate,1,Artemisia californica,Artemisia californica,shrub,native,perennial,Asteraceae,1,"unknown dicot; so tiny, multiple leaves"
2019,enhanced,ENH1,4,4,deep,charate,1,Bromus madritensis,Bromus spp.,grass,nonnative,annual,Poaceae,5,
2019,enhanced,ENH1,4,4,deep,control,1,Bromus madritensis,Bromus spp.,grass,nonnative,annual,Poaceae,5,
2019,enhanced,ENH1,4,4,deep,control,1,Pseudognaphalium luteoalbum,Pseudognaphalium luteoalbum,forb,nonnative,annual,Asteraceae,1,unknown - gray cotolydon seedling
2019,enhanced,ENH1,4,4,deep,control,1,Salvia leucophylla ,Salvia leucophylla,shrub,native,perennial,Grossulariaceae,1,
2019,enhanced,ENH1,4,4,deep,control,1,Uropappus lindleyi,Uropappus lindleyi,forb,native,annual,Asteraceae,1,JUNBUF; unknown - monocot or dicot with long leaves
2019,enhanced,ENH1,4,4,deep,oven,1,Artemisia californica,Artemisia californica,shrub,native,perennial,Asteraceae,1,unknown - bright green round leaf
2019,enhanced,ENH1,4,4,deep,oven,1,Bromus madritensis,Bromus spp.,grass,nonnative,annual,Poaceae,6,
2019,enhanced,ENH1,4,4,deep,oven,1,Malacothamnus fasciculatus,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,1,
2019,enhanced,ENH1,4,4,deep,ovenchar,1,Bromus madritensis,Bromus spp.,grass,nonnative,annual,Poaceae,1,
2019,enhanced,ENH1,4,4,deep,ovenchar,1,Lactuca serriola ,Lactuca serriola ,forb,nonnative,annual,Asteraceae,1,likely Lactuca serriola from field surveys and Calfora
2019,enhanced,ENH1,4,4,deep,ovenchar,1,Malacothamnus fasciculatus,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,1,
2019,enhanced,ENH1,4,4,deep,ovenchar,1,Phacelia spp.,Phacelia spp.,forb,Native,annual,Hydrophyllaceae,1,"unknown - long leaved seedling, erodium?; my and Carla's best guess based on the photo taken on March 11, 2020 of 9A oven"
2019,enhanced,ENH1,4,4,deep,ovenchar,1,Salvia leucophylla ,Salvia leucophylla,shrub,native,perennial,Grossulariaceae,1,
2019,enhanced,ENH1,4,4,deep,ovenchar,1,Sonchus oleraceus,Sonchus oleraceus,forb,nonnative,annual,Asteraceae,1,
2019,enhanced,ENH1,4,4,deep,pretreatment,1,Avena barbara,Avena spp.,grass,nonnative,annual,Poaceae,,
2019,enhanced,ENH1,5,0,surface,charate,1,Bromus madritensis,Bromus spp.,grass,nonnative,annual,Poaceae,20,
2019,enhanced,ENH1,5,0,surface,charate,1,Centaurea melitensis,Centaurea melitensis,forb,nonnative,annual,Asteraceae,1,
2019,enhanced,ENH1,5,0,surface,charate,1,Festuca myuros,Festuca myuros,grass,nonnative,annual,Poaceae,1,
2019,enhanced,ENH1,5,0,surface,charate,1,Malacothamnus fasciculatus,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,1,
2019,enhanced,ENH1,5,0,surface,charate,1,Typha domingensis,Typha domingensis,forb,native,perennial,Typhaceae,1,
2019,enhanced,ENH1,5,0,surface,control,1,Bromus madritensis,Bromus spp.,grass,nonnative,annual,Poaceae,15,
2019,enhanced,ENH1,5,0,surface,control,1,Centaurea melitensis,Centaurea melitensis,forb,nonnative,annual,Asteraceae,4,
2019,enhanced,ENH1,5,0,surface,oven,1,Acmispon maritimus,Acmispon spp.,forb,native,annual,Fabaceae,1,
2019,enhanced,ENH1,5,0,surface,oven,1,Artemisia californica,Artemisia californica,shrub,native,perennial,Asteraceae,1,
2019,enhanced,ENH1,5,0,surface,oven,1,Astragalus trichopodus ,Astragalus trichopodus,forb,native,perennial,Fabaceae,1,
2019,enhanced,ENH1,5,0,surface,oven,1,Bromus madritensis,Bromus spp.,grass,nonnative,annual,Poaceae,16,
2019,enhanced,ENH1,5,0,surface,oven,1,Centaurea melitensis,Centaurea melitensis,forb,nonnative,annual,Asteraceae,6,
2019,enhanced,ENH1,5,0,surface,oven,1,Festuca myuros,Festuca myuros,grass,nonnative,annual,Poaceae,1,
2019,enhanced,ENH1,5,0,surface,oven,1,Sonchus oleraceus,Sonchus oleraceus,forb,nonnative,annual,Asteraceae,2,
2019,enhanced,ENH1,5,0,surface,ovenchar,1,Bromus madritensis,Bromus spp.,grass,nonnative,annual,Poaceae,27,
2019,enhanced,ENH1,5,0,surface,ovenchar,1,Centaurea melitensis,Centaurea melitensis,forb,nonnative,annual,Asteraceae,5,
2019,enhanced,ENH1,5,0,surface,ovenchar,1,Logfia filaginoides,Logfia filaginoides,forb,native,annual,Asteraceae  ,1,
2019,enhanced,ENH1,5,0,surface,pretreatment,1,Bromus madritensis,Bromus spp.,grass,nonnative,annual,Poaceae,,
2019,enhanced,ENH1,5,4,deep,charate,1,Bromus madritensis,Bromus spp.,grass,nonnative,annual,Poaceae,3,
2019,enhanced,ENH1,5,4,deep,charate,1,Malacothamnus fasciculatus,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,2,unknown - round cotyledons - check pictures
2019,enhanced,ENH1,5,4,deep,control,1,Bromus madritensis,Bromus spp.,grass,nonnative,annual,Poaceae,2,
2019,enhanced,ENH1,5,4,deep,control,1,Centaurea melitensis,Centaurea melitensis,forb,nonnative,annual,Asteraceae,1,
2019,enhanced,ENH1,5,4,deep,control,1,Stipa lepida,Stipa lepida,grass,native,perennial,Poaceae  ,1,
2019,enhanced,ENH1,5,4,deep,ovenchar,1,Bromus madritensis,Bromus spp.,grass,nonnative,annual,Poaceae,2,
2019,enhanced,ENH1,5,4,deep,ovenchar,1,Centaurea melitensis,Centaurea melitensis,forb,nonnative,annual,Asteraceae,1,
2019,enhanced,ENH1,5,4,deep,ovenchar,1,Malacothamnus fasciculatus,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,2,
2019,enhanced,ENH2,6,0,surface,charate,1,Avena barbara,Avena spp.,grass,nonnative,annual,Poaceae,3,
2019,enhanced,ENH2,6,0,surface,charate,1,Bromus diandrus,Bromus spp.,grass,nonnative,annual,Poaceae,2,
2019,enhanced,ENH2,6,0,surface,charate,1,Bromus madritensis,Bromus spp.,grass,nonnative,annual,Poaceae,10,
2019,enhanced,ENH2,6,0,surface,charate,1,Centaurea melitensis,Centaurea melitensis,forb,nonnative,annual,Asteraceae,1,
2019,enhanced,ENH2,6,0,surface,charate,1,Festuca myuros ,Festuca myuros,grass,nonnative,annual,Poaceae,3,
2019,enhanced,ENH2,6,0,surface,charate,1,Malacothamnus fasciculatus,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,1,
2019,enhanced,ENH2,6,0,surface,control,1,Acmispon glaber,Acmispon spp.,forb,native,perennial,Fabaceae,1,
2019,enhanced,ENH2,6,0,surface,control,1,Avena barbara,Avena spp.,grass,nonnative,annual,Poaceae,3,
2019,enhanced,ENH2,6,0,surface,control,1,Bromus madritensis,Bromus spp.,grass,nonnative,annual,Poaceae,16,
2019,enhanced,ENH2,6,0,surface,control,1,Dipterostemon capitatus,Dipterostemon capitatus,forb,native,perennial,"	Themidaceae  ",1,
2019,enhanced,ENH2,6,0,surface,control,1,Festuca myuros ,Festuca myuros,grass,nonnative,annual,Poaceae,3,
2019,enhanced,ENH2,6,0,surface,control,1,Typha domingensis,Typha domingensis,forb,native,perennial,Typhaceae,1,
2019,enhanced,ENH2,6,0,surface,oven,1,Acmispon glaber,Acmispon spp.,forb,native,perennial,Fabaceae,2,
2019,enhanced,ENH2,6,0,surface,oven,1,Acmispon maritimus,Acmispon spp.,forb,native,annual,Fabaceae,1,
2019,enhanced,ENH2,6,0,surface,oven,1,Artemisia californica,Artemisia californica,shrub,native,perennial,Asteraceae,1,
2019,enhanced,ENH2,6,0,surface,oven,1,Artemisia californica,Artemisia californica,shrub,native,perennial,Asteraceae,2,unknown 1 - small leaf seedling
2019,enhanced,ENH2,6,0,surface,oven,1,Bromus hordeaceus,Bromus spp.,grass,nonnative,annual,Poaceae,1,
2019,enhanced,ENH2,6,0,surface,oven,1,Bromus madritensis,Bromus spp.,grass,nonnative,annual,Poaceae,13,
2019,enhanced,ENH2,6,0,surface,oven,1,Dipterostemon capitatus,Dipterostemon capitatus,forb,native,perennial,"	Themidaceae  ",1,
2019,enhanced,ENH2,6,0,surface,oven,1,Erodium spp. ,Erodium spp.,forb,nonnative,annual,Geraniaceae,2,either cicutarium or moschatum
2019,enhanced,ENH2,6,0,surface,oven,1,Festuca myuros ,Festuca myuros,grass,nonnative,annual,Poaceae,2,
2019,enhanced,ENH2,6,0,surface,oven,1,Malacothamnus fasciculatus,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,4,
2019,enhanced,ENH2,6,0,surface,oven,1,Typha domingensis,Typha domingensis,forb,native,perennial,Typhaceae,1,
2019,enhanced,ENH2,6,0,surface,oven,1,Unknown D - brown dicot,,,,,,1,unknown 2 - unknown brown dicot
2019,enhanced,ENH2,6,0,surface,ovenchar,1,Artemisia californica,Artemisia californica,shrub,native,perennial,Asteraceae,2,
2019,enhanced,ENH2,6,0,surface,ovenchar,1,Avena barbara,Avena spp.,grass,nonnative,annual,Poaceae,5,Either barbata or fatua
2019,enhanced,ENH2,6,0,surface,ovenchar,1,Bromus hordeaceus,Bromus spp.,grass,nonnative,annual,Poaceae,2,
2019,enhanced,ENH2,6,0,surface,ovenchar,1,Bromus madritensis,Bromus spp.,grass,nonnative,annual,Poaceae,17,
2019,enhanced,ENH2,6,0,surface,ovenchar,1,Festuca myuros ,Festuca myuros,grass,nonnative,annual,Poaceae,2,
2019,enhanced,ENH2,6,0,surface,ovenchar,1,Malacothamnus fasciculatus,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,8,
2019,enhanced,ENH2,6,0,surface,ovenchar,1,"Unknown C - bright green seedling, small leaves",,,,,,1,"unknown - bright green seedling, small leaves"
2019,enhanced,ENH2,6,0,surface,pretreatment,1,Avena barbara,Avena spp.,grass,nonnative,annual,Poaceae,,"""crapton"" of AVBA"
2019,enhanced,ENH2,6,4,deep,charate,1,Hirschfeldia incana,Hirschfeldia incana,forb,nonnative,annual,Brassicaceae,1,unknown - heart shaped dicot - brassica or hiin?; no RARU observed in above ground 2x2 or belt transects
2019,enhanced,ENH2,6,4,deep,control,1,Artemisia californica,Artemisia californica,shrub,native,perennial,Asteraceae,1,
2019,enhanced,ENH2,6,4,deep,control,1,Bromus madritensis,Bromus spp.,grass,nonnative,annual,Poaceae,1,
2019,enhanced,ENH2,6,4,deep,control,1,Hirschfeldia incana,Hirschfeldia incana,forb,nonnative,annual,Brassicaceae,3,unknown - heart shaped dicot - brassica or hiin?; no RARU observed in above ground 2x2 or belt transects
2019,enhanced,ENH2,6,4,deep,oven,1,Bromus madritensis,Bromus spp.,grass,nonnative,annual,Poaceae,1,
2019,enhanced,ENH2,6,4,deep,oven,1,Hirschfeldia incana,Hirschfeldia incana,forb,nonnative,annual,Brassicaceae,2,unknown - heart shaped dicot - brassica or hiin?; no RARU observed in above ground 2x2 or belt transects
2019,enhanced,ENH2,6,4,deep,oven,1,Sonchus oleraceus,Sonchus oleraceus,forb,nonnative,annual,Asteraceae,1,
2019,enhanced,ENH2,6,4,deep,ovenchar,1,Erodium spp. ,Erodium spp.,forb,nonnative,annual,Geraniaceae,1,either cicutarium or moschatum
2019,enhanced,ENH2,6,4,deep,ovenchar,1,Hirschfeldia incana,Hirschfeldia incana,forb,nonnative,annual,Brassicaceae,2,unknown - heart shaped dicot - brassica or hiin?; no RARU observed in above ground 2x2 or belt transects
2019,enhanced,ENH2,6,4,deep,pretreatment,1,Avena barbara,Avena spp.,grass,nonnative,annual,Poaceae,,
2019,enhanced,ENH2,6,4,deep,pretreatment,1,Dipterostemon capitatus,Dipterostemon capitatus,forb,native,perennial,"	Themidaceae  ",,"""bulbs"""
2019,enhanced,ENH2,7,0,surface,charate,1,Avena barbara,Avena spp.,grass,nonnative,annual,Poaceae,3,
2019,enhanced,ENH2,7,0,surface,charate,1,Bromus hordeaceus,Bromus spp.,grass,nonnative,annual,Poaceae,34,
2019,enhanced,ENH2,7,0,surface,charate,1,Bromus madritensis,Bromus spp.,grass,nonnative,annual,Poaceae,64,
2019,enhanced,ENH2,7,0,surface,charate,1,Centaurea melitensis,Centaurea melitensis,forb,nonnative,annual,Asteraceae,7,
2019,enhanced,ENH2,7,0,surface,charate,1,Festuca myuros ,Festuca myuros,grass,nonnative,annual,Poaceae,34,
2019,enhanced,ENH2,7,0,surface,charate,1,Lactuca serriola ,Lactuca serriola ,forb,nonnative,annual,Asteraceae,1,
2019,enhanced,ENH2,7,0,surface,charate,1,Trifolium spp. ,Trifolium spp.,forb,native,annual,Fabaceae,1,
2019,enhanced,ENH2,7,0,surface,control,1,Acmispon strigosus,Acmispon spp.,forb,native,annual,Fabaceae,1,
2019,enhanced,ENH2,7,0,surface,control,1,Artemisia californica,Artemisia californica,shrub,native,perennial,Asteraceae,2,
2019,enhanced,ENH2,7,0,surface,control,1,Avena barbara,Avena spp.,grass,nonnative,annual,Poaceae,2,
2019,enhanced,ENH2,7,0,surface,control,1,Bromus hordeaceus,Bromus spp.,grass,nonnative,annual,Poaceae,43,
2019,enhanced,ENH2,7,0,surface,control,1,Bromus madritensis,Bromus spp.,grass,nonnative,annual,Poaceae,40,
2019,enhanced,ENH2,7,0,surface,control,1,Centaurea melitensis,Centaurea melitensis,forb,nonnative,annual,Asteraceae,9,
2019,enhanced,ENH2,7,0,surface,control,1,Erodium spp. ,Erodium spp.,forb,nonnative,annual,Geraniaceae,1,either cicutarium or moschatum
2019,enhanced,ENH2,7,0,surface,control,1,Festuca myuros ,Festuca myuros,grass,nonnative,annual,Poaceae,33,
2019,enhanced,ENH2,7,0,surface,control,1,Hirschfeldia incana,Hirschfeldia incana,forb,nonnative,annual,Brassicaceae,1,unknown - heart shaped dicot - brassica or hiin?; no RARU observed in above ground 2x2 or belt transects
2019,enhanced,ENH2,7,0,surface,control,1,Malacothamnus fasciculatus,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,3,
2019,enhanced,ENH2,7,0,surface,control,1,Thysanocarpus spp. ,Thysanocarpus spp. ,forb,native,annual,Brassicaceae,1,likely T. curvipes or T. laciniatus based on Calflora maps
2019,enhanced,ENH2,7,0,surface,control,1,Unknown F - unknown Aster,,,,,Asteraceae,1,unknown 1 - ASTER family
2019,enhanced,ENH2,7,0,surface,oven,1,Acmispon maritimus,Acmispon spp.,forb,native,annual,Fabaceae,2,
2019,enhanced,ENH2,7,0,surface,oven,1,Bromus hordeaceus,Bromus spp.,grass,nonnative,annual,Poaceae,17,
2019,enhanced,ENH2,7,0,surface,oven,1,Bromus madritensis,Bromus spp.,grass,nonnative,annual,Poaceae,84,
2019,enhanced,ENH2,7,0,surface,oven,1,Centaurea melitensis,Centaurea melitensis,forb,nonnative,annual,Asteraceae,7,
2019,enhanced,ENH2,7,0,surface,oven,1,Festuca myuros ,Festuca myuros,grass,nonnative,annual,Poaceae,28,
2019,enhanced,ENH2,7,0,surface,oven,1,Malacothamnus fasciculatus,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,2,
2019,enhanced,ENH2,7,0,surface,ovenchar,1,Acmispon spp.,Acmispon spp.,forb,native,annual or biannual,Fabaceae,1,
2019,enhanced,ENH2,7,0,surface,ovenchar,1,Avena barbara,Avena spp.,grass,nonnative,annual,Poaceae,1,
2019,enhanced,ENH2,7,0,surface,ovenchar,1,Bromus hordeaceus,Bromus spp.,grass,nonnative,annual,Poaceae,32,
2019,enhanced,ENH2,7,0,surface,ovenchar,1,Bromus madritensis,Bromus spp.,grass,nonnative,annual,Poaceae,61,
2019,enhanced,ENH2,7,0,surface,ovenchar,1,Centaurea melitensis,Centaurea melitensis,forb,nonnative,annual,Asteraceae,2,
2019,enhanced,ENH2,7,0,surface,ovenchar,1,Festuca myuros ,Festuca myuros,grass,nonnative,annual,Poaceae,28,
2019,enhanced,ENH2,7,0,surface,ovenchar,1,Hirschfeldia incana,Hirschfeldia incana,forb,nonnative,annual,Brassicaceae,1,unknown - heart shaped dicot - brassica or hiin?; no RARU observed in above ground 2x2 or belt transects
2019,enhanced,ENH2,7,0,surface,pretreatment,1,Avena barbara,Avena spp.,grass,nonnative,annual,Poaceae,,"called ""Avena fatua"""
2019,enhanced,ENH2,7,4,deep,charate,1,Bromus hordeaceus,Bromus spp.,grass,nonnative,annual,Poaceae,1,
2019,enhanced,ENH2,7,4,deep,charate,1,Centaurea melitensis,Centaurea melitensis,forb,nonnative,annual,Asteraceae,1,
2019,enhanced,ENH2,7,4,deep,control,1,Bromus hordeaceus,Bromus spp.,grass,nonnative,annual,Poaceae,1,
2019,enhanced,ENH2,7,4,deep,control,1,Centaurea melitensis,Centaurea melitensis,forb,nonnative,annual,Asteraceae,7,
2019,enhanced,ENH2,7,4,deep,control,1,Festuca myuros ,Festuca myuros,grass,nonnative,annual,Poaceae,1,
2019,enhanced,ENH2,7,4,deep,control,1,Stipa lepida,Stipa lepida,grass,native,perennial,Poaceae  ,1,
2019,enhanced,ENH2,7,4,deep,oven,1,Acmispon maritimus,Acmispon spp.,forb,native,annual,Fabaceae,1,
2019,enhanced,ENH2,7,4,deep,oven,1,Bromus hordeaceus,Bromus spp.,grass,nonnative,annual,Poaceae,2,
2019,enhanced,ENH2,7,4,deep,oven,1,Bromus madritensis,Bromus spp.,grass,nonnative,annual,Poaceae,5,
2019,enhanced,ENH2,7,4,deep,oven,1,Centaurea melitensis,Centaurea melitensis,forb,nonnative,annual,Asteraceae,1,
2019,enhanced,ENH2,7,4,deep,oven,1,Erodium spp. ,Erodium spp.,forb,nonnative,annual,Geraniaceae,1,Erodium spp. - need to check pictures
2019,enhanced,ENH2,7,4,deep,oven,1,Stipa lepida,Stipa lepida,grass,native,perennial,Poaceae  ,1,
2019,enhanced,ENH2,7,4,deep,ovenchar,1,Acmispon spp.,Acmispon spp.,forb,native,annual or biannual,Fabaceae,1,"unknown; decided based on when seedling germinated (when other Acmispons were noticed) and because Acmispon spp. can have different looking leaves. If not Acmispon spp., it could have been CEME."
2019,enhanced,ENH2,7,4,deep,ovenchar,1,Bromus hordeaceus,Bromus spp.,grass,nonnative,annual,Poaceae,5,
2019,enhanced,ENH2,7,4,deep,ovenchar,1,Centaurea melitensis,Centaurea melitensis,forb,nonnative,annual,Asteraceae,1,
2019,enhanced,ENH2,7,4,deep,ovenchar,1,Malacothamnus fasciculatus,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,2,
2019,enhanced,ENH2,7,4,deep,ovenchar,1,Stipa lepida,Stipa lepida,grass,native,perennial,Poaceae  ,1,
2019,enhanced,ENH2,8,0,surface,oven,1,Avena barbara,Avena spp.,grass,nonnative,annual,Poaceae,3,
2019,enhanced,ENH2,8,0,surface,oven,1,Bromus hordeaceus,Bromus spp.,grass,nonnative,annual,Poaceae,1,
2019,enhanced,ENH2,8,0,surface,oven,1,Bromus madritensis,Bromus spp.,grass,nonnative,annual,Poaceae,4,
2019,enhanced,ENH2,8,0,surface,oven,1,Centaurea melitensis,Centaurea melitensis,forb,nonnative,annual,Asteraceae,2,
2019,enhanced,ENH2,8,0,surface,oven,2,Bromus hordeaceus,Bromus spp.,grass,nonnative,annual,Poaceae,1,
2019,enhanced,ENH2,8,0,surface,oven,2,Bromus madritensis,Bromus spp.,grass,nonnative,annual,Poaceae,3,
2019,enhanced,ENH2,8,0,surface,oven,2,Centaurea melitensis,Centaurea melitensis,forb,nonnative,annual,Asteraceae,1,
2019,enhanced,ENH2,8,0,surface,oven,2,Hirschfeldia incana,Hirschfeldia incana,forb,nonnative,annual,Brassicaceae,2,no RARU observed in above ground 2x2 or belt transects
2019,enhanced,ENH2,8,0,surface,ovenchar,1,Bromus madritensis,Bromus spp.,grass,nonnative,annual,Poaceae,1,
2019,enhanced,ENH2,8,0,surface,ovenchar,2,Avena barbara,Avena spp.,grass,nonnative,annual,Poaceae,3,
2019,enhanced,ENH2,8,0,surface,ovenchar,2,Bromus madritensis,Bromus spp.,grass,nonnative,annual,Poaceae,2,
2019,enhanced,ENH2,8,0,surface,pretreatment,1,Avena barbara,Avena spp.,grass,nonnative,annual,Poaceae,,
2019,enhanced,ENH2,8,0,surface,pretreatment,1,Bromus diandrus,Bromus spp.,grass,nonnative,annual,Poaceae,,
2019,enhanced,ENH2,8,4,deep,charate,1,Bromus madritensis,Bromus spp.,grass,nonnative,annual,Poaceae,3,
2019,enhanced,ENH2,8,4,deep,control,1,Bromus madritensis,Bromus spp.,grass,nonnative,annual,Poaceae,1,
2019,enhanced,ENH2,8,4,deep,oven,1,Bromus hordeaceus,Bromus spp.,grass,nonnative,annual,Poaceae,1,
2019,enhanced,ENH2,8,4,deep,oven,1,Bromus madritensis,Bromus spp.,grass,nonnative,annual,Poaceae,2,
2019,enhanced,ENH2,8,4,deep,oven,1,Malacothamnus fasciculatus,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,5,"called hear shaped leaf, red stem (ERCR?)"
