"","stand","site","soilcore","depth_name","treatment","rep","species_diversity","genus_abundance","lifeform","status","lifescycle","family","count","stand_core","stand_core_depth","stand_core_depth_treat"
"1288","enhanced","ENH1",5,"deep","ovenchar",1,"Bromus madritensis","Bromus spp.","grass","nonnative","annual","Poaceae",2,"ENH1_5","ENH1_5_deep","ENH1_5_deep_ovenchar"
"1289","enhanced","ENH1",5,"deep","ovenchar",1,"Centaurea melitensis","Centaurea melitensis","forb","nonnative","annual","Asteraceae",1,"ENH1_5","ENH1_5_deep","ENH1_5_deep_ovenchar"
"1290","enhanced","ENH1",5,"deep","ovenchar",1,"Malacothamnus fasciculatus","Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae",2,"ENH1_5","ENH1_5_deep","ENH1_5_deep_ovenchar"
"1291","enhanced","ENH2",6,"surface","charate",1,"Avena barbara","Avena spp.","grass","nonnative","annual","Poaceae",3,"ENH2_6","ENH2_6_surface","ENH2_6_surface_charate"
"1292","enhanced","ENH2",6,"surface","charate",1,"Bromus diandrus","Bromus spp.","grass","nonnative","annual","Poaceae",2,"ENH2_6","ENH2_6_surface","ENH2_6_surface_charate"
"1293","enhanced","ENH2",6,"surface","charate",1,"Bromus madritensis","Bromus spp.","grass","nonnative","annual","Poaceae",10,"ENH2_6","ENH2_6_surface","ENH2_6_surface_charate"
"1294","enhanced","ENH2",6,"surface","charate",1,"Centaurea melitensis","Centaurea melitensis","forb","nonnative","annual","Asteraceae",1,"ENH2_6","ENH2_6_surface","ENH2_6_surface_charate"
"1295","enhanced","ENH2",6,"surface","charate",1,"Festuca myuros","Festuca myuros","grass","nonnative","annual","Poaceae",3,"ENH2_6","ENH2_6_surface","ENH2_6_surface_charate"
"1296","enhanced","ENH2",6,"surface","charate",1,"Malacothamnus fasciculatus","Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae",1,"ENH2_6","ENH2_6_surface","ENH2_6_surface_charate"
"1297","enhanced","ENH2",6,"surface","control",1,"Acmispon glaber","Acmispon spp.","forb","native","perennial","Fabaceae",1,"ENH2_6","ENH2_6_surface","ENH2_6_surface_control"
"1298","enhanced","ENH2",6,"surface","control",1,"Avena barbara","Avena spp.","grass","nonnative","annual","Poaceae",3,"ENH2_6","ENH2_6_surface","ENH2_6_surface_control"
"1299","enhanced","ENH2",6,"surface","control",1,"Bromus madritensis","Bromus spp.","grass","nonnative","annual","Poaceae",16,"ENH2_6","ENH2_6_surface","ENH2_6_surface_control"
"1300","enhanced","ENH2",6,"surface","control",1,"Dipterostemon capitatus","Dipterostemon capitatus","forb","native","perennial","Themidaceae",1,"ENH2_6","ENH2_6_surface","ENH2_6_surface_control"
"1301","enhanced","ENH2",6,"surface","control",1,"Festuca myuros","Festuca myuros","grass","nonnative","annual","Poaceae",3,"ENH2_6","ENH2_6_surface","ENH2_6_surface_control"
"1302","enhanced","ENH2",6,"surface","control",1,"Typha domingensis","Typha domingensis","forb","native","perennial","Typhaceae",1,"ENH2_6","ENH2_6_surface","ENH2_6_surface_control"
"1303","enhanced","ENH2",6,"surface","oven",1,"Acmispon glaber","Acmispon spp.","forb","native","perennial","Fabaceae",2,"ENH2_6","ENH2_6_surface","ENH2_6_surface_oven"
"1304","enhanced","ENH2",6,"surface","oven",1,"Acmispon maritimus","Acmispon spp.","forb","native","annual","Fabaceae",1,"ENH2_6","ENH2_6_surface","ENH2_6_surface_oven"
"1305","enhanced","ENH2",6,"surface","oven",1,"Artemisia californica","Artemisia californica","shrub","native","perennial","Asteraceae",1,"ENH2_6","ENH2_6_surface","ENH2_6_surface_oven"
"1306","enhanced","ENH2",6,"surface","oven",1,"Artemisia californica","Artemisia californica","shrub","native","perennial","Asteraceae",2,"ENH2_6","ENH2_6_surface","ENH2_6_surface_oven"
"1307","enhanced","ENH2",6,"surface","oven",1,"Bromus hordeaceus","Bromus spp.","grass","nonnative","annual","Poaceae",1,"ENH2_6","ENH2_6_surface","ENH2_6_surface_oven"
"1308","enhanced","ENH2",6,"surface","oven",1,"Bromus madritensis","Bromus spp.","grass","nonnative","annual","Poaceae",13,"ENH2_6","ENH2_6_surface","ENH2_6_surface_oven"
"1309","enhanced","ENH2",6,"surface","oven",1,"Dipterostemon capitatus","Dipterostemon capitatus","forb","native","perennial","Themidaceae",1,"ENH2_6","ENH2_6_surface","ENH2_6_surface_oven"
"1310","enhanced","ENH2",6,"surface","oven",1,"Erodium spp.","Erodium spp.","forb","nonnative","annual","Geraniaceae",2,"ENH2_6","ENH2_6_surface","ENH2_6_surface_oven"
"1311","enhanced","ENH2",6,"surface","oven",1,"Festuca myuros","Festuca myuros","grass","nonnative","annual","Poaceae",2,"ENH2_6","ENH2_6_surface","ENH2_6_surface_oven"
"1312","enhanced","ENH2",6,"surface","oven",1,"Malacothamnus fasciculatus","Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae",4,"ENH2_6","ENH2_6_surface","ENH2_6_surface_oven"
"1313","enhanced","ENH2",6,"surface","oven",1,"Typha domingensis","Typha domingensis","forb","native","perennial","Typhaceae",1,"ENH2_6","ENH2_6_surface","ENH2_6_surface_oven"
"1314","enhanced","ENH2",6,"surface","oven",1,"Unknown D - brown dicot","Unknown Phrymaceae  ","shrub","native","perennial","Phrymaceae  ",1,"ENH2_6","ENH2_6_surface","ENH2_6_surface_oven"
"1315","enhanced","ENH2",6,"surface","ovenchar",1,"Artemisia californica","Artemisia californica","shrub","native","perennial","Asteraceae",2,"ENH2_6","ENH2_6_surface","ENH2_6_surface_ovenchar"
"1316","enhanced","ENH2",6,"surface","ovenchar",1,"Avena barbara","Avena spp.","grass","nonnative","annual","Poaceae",5,"ENH2_6","ENH2_6_surface","ENH2_6_surface_ovenchar"
"1317","enhanced","ENH2",6,"surface","ovenchar",1,"Bromus hordeaceus","Bromus spp.","grass","nonnative","annual","Poaceae",2,"ENH2_6","ENH2_6_surface","ENH2_6_surface_ovenchar"
"1318","enhanced","ENH2",6,"surface","ovenchar",1,"Bromus madritensis","Bromus spp.","grass","nonnative","annual","Poaceae",17,"ENH2_6","ENH2_6_surface","ENH2_6_surface_ovenchar"
"1319","enhanced","ENH2",6,"surface","ovenchar",1,"Festuca myuros","Festuca myuros","grass","nonnative","annual","Poaceae",2,"ENH2_6","ENH2_6_surface","ENH2_6_surface_ovenchar"
"1320","enhanced","ENH2",6,"surface","ovenchar",1,"Malacothamnus fasciculatus","Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae",8,"ENH2_6","ENH2_6_surface","ENH2_6_surface_ovenchar"
"1321","enhanced","ENH2",6,"surface","ovenchar",1,"Unknown C - bright green seedling, small leaves","Unknown Onagraceae","forb","native","annual","Onagraceae",1,"ENH2_6","ENH2_6_surface","ENH2_6_surface_ovenchar"
"1322","enhanced","ENH2",6,"deep","charate",1,"Hirschfeldia incana","Hirschfeldia incana","forb","nonnative","annual","Brassicaceae",1,"ENH2_6","ENH2_6_deep","ENH2_6_deep_charate"
"1323","enhanced","ENH2",6,"deep","control",1,"Artemisia californica","Artemisia californica","shrub","native","perennial","Asteraceae",1,"ENH2_6","ENH2_6_deep","ENH2_6_deep_control"
"1324","enhanced","ENH2",6,"deep","control",1,"Bromus madritensis","Bromus spp.","grass","nonnative","annual","Poaceae",1,"ENH2_6","ENH2_6_deep","ENH2_6_deep_control"
"1325","enhanced","ENH2",6,"deep","control",1,"Hirschfeldia incana","Hirschfeldia incana","forb","nonnative","annual","Brassicaceae",3,"ENH2_6","ENH2_6_deep","ENH2_6_deep_control"
"1326","enhanced","ENH2",6,"deep","oven",1,"Bromus madritensis","Bromus spp.","grass","nonnative","annual","Poaceae",1,"ENH2_6","ENH2_6_deep","ENH2_6_deep_oven"
"1327","enhanced","ENH2",6,"deep","oven",1,"Hirschfeldia incana","Hirschfeldia incana","forb","nonnative","annual","Brassicaceae",2,"ENH2_6","ENH2_6_deep","ENH2_6_deep_oven"
"1328","enhanced","ENH2",6,"deep","oven",1,"Sonchus oleraceus","Sonchus oleraceus","forb","nonnative","annual","Asteraceae",1,"ENH2_6","ENH2_6_deep","ENH2_6_deep_oven"
"1329","enhanced","ENH2",6,"deep","ovenchar",1,"Erodium spp.","Erodium spp.","forb","nonnative","annual","Geraniaceae",1,"ENH2_6","ENH2_6_deep","ENH2_6_deep_ovenchar"
"1330","enhanced","ENH2",6,"deep","ovenchar",1,"Hirschfeldia incana","Hirschfeldia incana","forb","nonnative","annual","Brassicaceae",2,"ENH2_6","ENH2_6_deep","ENH2_6_deep_ovenchar"
"1331","enhanced","ENH2",7,"surface","charate",1,"Avena barbara","Avena spp.","grass","nonnative","annual","Poaceae",3,"ENH2_7","ENH2_7_surface","ENH2_7_surface_charate"
"1332","enhanced","ENH2",7,"surface","charate",1,"Bromus hordeaceus","Bromus spp.","grass","nonnative","annual","Poaceae",34,"ENH2_7","ENH2_7_surface","ENH2_7_surface_charate"
"1333","enhanced","ENH2",7,"surface","charate",1,"Bromus madritensis","Bromus spp.","grass","nonnative","annual","Poaceae",64,"ENH2_7","ENH2_7_surface","ENH2_7_surface_charate"
"1334","enhanced","ENH2",7,"surface","charate",1,"Centaurea melitensis","Centaurea melitensis","forb","nonnative","annual","Asteraceae",7,"ENH2_7","ENH2_7_surface","ENH2_7_surface_charate"
"1335","enhanced","ENH2",7,"surface","charate",1,"Festuca myuros","Festuca myuros","grass","nonnative","annual","Poaceae",34,"ENH2_7","ENH2_7_surface","ENH2_7_surface_charate"
"1336","enhanced","ENH2",7,"surface","charate",1,"Lactuca serriola","Lactuca serriola","forb","nonnative","annual","Asteraceae",1,"ENH2_7","ENH2_7_surface","ENH2_7_surface_charate"
"1337","enhanced","ENH2",7,"surface","charate",1,"Trifolium spp.","Trifolium spp.","forb","native","annual","Fabaceae",1,"ENH2_7","ENH2_7_surface","ENH2_7_surface_charate"
"1338","enhanced","ENH2",7,"surface","control",1,"Acmispon strigosus","Acmispon spp.","forb","native","annual","Fabaceae",1,"ENH2_7","ENH2_7_surface","ENH2_7_surface_control"
"1339","enhanced","ENH2",7,"surface","control",1,"Artemisia californica","Artemisia californica","shrub","native","perennial","Asteraceae",2,"ENH2_7","ENH2_7_surface","ENH2_7_surface_control"
"1340","enhanced","ENH2",7,"surface","control",1,"Avena barbara","Avena spp.","grass","nonnative","annual","Poaceae",2,"ENH2_7","ENH2_7_surface","ENH2_7_surface_control"
"1341","enhanced","ENH2",7,"surface","control",1,"Bromus hordeaceus","Bromus spp.","grass","nonnative","annual","Poaceae",43,"ENH2_7","ENH2_7_surface","ENH2_7_surface_control"
"1342","enhanced","ENH2",7,"surface","control",1,"Bromus madritensis","Bromus spp.","grass","nonnative","annual","Poaceae",40,"ENH2_7","ENH2_7_surface","ENH2_7_surface_control"
"1343","enhanced","ENH2",7,"surface","control",1,"Centaurea melitensis","Centaurea melitensis","forb","nonnative","annual","Asteraceae",9,"ENH2_7","ENH2_7_surface","ENH2_7_surface_control"
"1344","enhanced","ENH2",7,"surface","control",1,"Erodium spp.","Erodium spp.","forb","nonnative","annual","Geraniaceae",1,"ENH2_7","ENH2_7_surface","ENH2_7_surface_control"
"1345","enhanced","ENH2",7,"surface","control",1,"Festuca myuros","Festuca myuros","grass","nonnative","annual","Poaceae",33,"ENH2_7","ENH2_7_surface","ENH2_7_surface_control"
"1346","enhanced","ENH2",7,"surface","control",1,"Hirschfeldia incana","Hirschfeldia incana","forb","nonnative","annual","Brassicaceae",1,"ENH2_7","ENH2_7_surface","ENH2_7_surface_control"
"1347","enhanced","ENH2",7,"surface","control",1,"Malacothamnus fasciculatus","Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae",3,"ENH2_7","ENH2_7_surface","ENH2_7_surface_control"
"1348","enhanced","ENH2",7,"surface","control",1,"Thysanocarpus spp.","Thysanocarpus spp.","forb","native","annual","Brassicaceae",1,"ENH2_7","ENH2_7_surface","ENH2_7_surface_control"
"1349","enhanced","ENH2",7,"surface","control",1,"Stephanomeria virgata","Stephanomeria virgata","forb","native","annual","Asteraceae",1,"ENH2_7","ENH2_7_surface","ENH2_7_surface_control"
"1350","enhanced","ENH2",7,"surface","oven",1,"Acmispon maritimus","Acmispon spp.","forb","native","annual","Fabaceae",2,"ENH2_7","ENH2_7_surface","ENH2_7_surface_oven"
"1351","enhanced","ENH2",7,"surface","oven",1,"Bromus hordeaceus","Bromus spp.","grass","nonnative","annual","Poaceae",17,"ENH2_7","ENH2_7_surface","ENH2_7_surface_oven"
"1352","enhanced","ENH2",7,"surface","oven",1,"Bromus madritensis","Bromus spp.","grass","nonnative","annual","Poaceae",84,"ENH2_7","ENH2_7_surface","ENH2_7_surface_oven"
"1353","enhanced","ENH2",7,"surface","oven",1,"Centaurea melitensis","Centaurea melitensis","forb","nonnative","annual","Asteraceae",7,"ENH2_7","ENH2_7_surface","ENH2_7_surface_oven"
"1354","enhanced","ENH2",7,"surface","oven",1,"Festuca myuros","Festuca myuros","grass","nonnative","annual","Poaceae",28,"ENH2_7","ENH2_7_surface","ENH2_7_surface_oven"
"1355","enhanced","ENH2",7,"surface","oven",1,"Malacothamnus fasciculatus","Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae",2,"ENH2_7","ENH2_7_surface","ENH2_7_surface_oven"
"1356","enhanced","ENH2",7,"surface","ovenchar",1,"Acmispon maritimus","Acmispon spp.","forb","native","biannual","Fabaceae",1,"ENH2_7","ENH2_7_surface","ENH2_7_surface_ovenchar"
"1357","enhanced","ENH2",7,"surface","ovenchar",1,"Avena barbara","Avena spp.","grass","nonnative","annual","Poaceae",1,"ENH2_7","ENH2_7_surface","ENH2_7_surface_ovenchar"
"1358","enhanced","ENH2",7,"surface","ovenchar",1,"Bromus hordeaceus","Bromus spp.","grass","nonnative","annual","Poaceae",32,"ENH2_7","ENH2_7_surface","ENH2_7_surface_ovenchar"
"1359","enhanced","ENH2",7,"surface","ovenchar",1,"Bromus madritensis","Bromus spp.","grass","nonnative","annual","Poaceae",61,"ENH2_7","ENH2_7_surface","ENH2_7_surface_ovenchar"
"1360","enhanced","ENH2",7,"surface","ovenchar",1,"Centaurea melitensis","Centaurea melitensis","forb","nonnative","annual","Asteraceae",2,"ENH2_7","ENH2_7_surface","ENH2_7_surface_ovenchar"
"1361","enhanced","ENH2",7,"surface","ovenchar",1,"Festuca myuros","Festuca myuros","grass","nonnative","annual","Poaceae",28,"ENH2_7","ENH2_7_surface","ENH2_7_surface_ovenchar"
"1362","enhanced","ENH2",7,"surface","ovenchar",1,"Hirschfeldia incana","Hirschfeldia incana","forb","nonnative","annual","Brassicaceae",1,"ENH2_7","ENH2_7_surface","ENH2_7_surface_ovenchar"
"1363","enhanced","ENH2",7,"deep","charate",1,"Bromus hordeaceus","Bromus spp.","grass","nonnative","annual","Poaceae",1,"ENH2_7","ENH2_7_deep","ENH2_7_deep_charate"
"1364","enhanced","ENH2",7,"deep","charate",1,"Centaurea melitensis","Centaurea melitensis","forb","nonnative","annual","Asteraceae",1,"ENH2_7","ENH2_7_deep","ENH2_7_deep_charate"
"1365","enhanced","ENH2",7,"deep","control",1,"Bromus hordeaceus","Bromus spp.","grass","nonnative","annual","Poaceae",1,"ENH2_7","ENH2_7_deep","ENH2_7_deep_control"
"1366","enhanced","ENH2",7,"deep","control",1,"Centaurea melitensis","Centaurea melitensis","forb","nonnative","annual","Asteraceae",7,"ENH2_7","ENH2_7_deep","ENH2_7_deep_control"
"1367","enhanced","ENH2",7,"deep","control",1,"Festuca myuros","Festuca myuros","grass","nonnative","annual","Poaceae",1,"ENH2_7","ENH2_7_deep","ENH2_7_deep_control"
"1368","enhanced","ENH2",7,"deep","control",1,"Stipa lepida","Stipa lepida","grass","native","perennial","Poaceae",1,"ENH2_7","ENH2_7_deep","ENH2_7_deep_control"
"1369","enhanced","ENH2",7,"deep","oven",1,"Acmispon maritimus","Acmispon spp.","forb","native","annual","Fabaceae",1,"ENH2_7","ENH2_7_deep","ENH2_7_deep_oven"
"1370","enhanced","ENH2",7,"deep","oven",1,"Bromus hordeaceus","Bromus spp.","grass","nonnative","annual","Poaceae",2,"ENH2_7","ENH2_7_deep","ENH2_7_deep_oven"
"1371","enhanced","ENH2",7,"deep","oven",1,"Bromus madritensis","Bromus spp.","grass","nonnative","annual","Poaceae",5,"ENH2_7","ENH2_7_deep","ENH2_7_deep_oven"
"1372","enhanced","ENH2",7,"deep","oven",1,"Centaurea melitensis","Centaurea melitensis","forb","nonnative","annual","Asteraceae",1,"ENH2_7","ENH2_7_deep","ENH2_7_deep_oven"
"1373","enhanced","ENH2",7,"deep","oven",1,"Erodium spp.","Erodium spp.","forb","nonnative","annual","Geraniaceae",1,"ENH2_7","ENH2_7_deep","ENH2_7_deep_oven"
"1374","enhanced","ENH2",7,"deep","oven",1,"Stipa lepida","Stipa lepida","grass","native","perennial","Poaceae",1,"ENH2_7","ENH2_7_deep","ENH2_7_deep_oven"
"1375","enhanced","ENH2",7,"deep","ovenchar",1,"Acmispon maritimus","Acmispon spp.","forb","native","biannual","Fabaceae",1,"ENH2_7","ENH2_7_deep","ENH2_7_deep_ovenchar"
"1376","enhanced","ENH2",7,"deep","ovenchar",1,"Bromus hordeaceus","Bromus spp.","grass","nonnative","annual","Poaceae",5,"ENH2_7","ENH2_7_deep","ENH2_7_deep_ovenchar"
"1377","enhanced","ENH2",7,"deep","ovenchar",1,"Centaurea melitensis","Centaurea melitensis","forb","nonnative","annual","Asteraceae",1,"ENH2_7","ENH2_7_deep","ENH2_7_deep_ovenchar"
"1378","enhanced","ENH2",7,"deep","ovenchar",1,"Malacothamnus fasciculatus","Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae",2,"ENH2_7","ENH2_7_deep","ENH2_7_deep_ovenchar"
"1379","enhanced","ENH2",7,"deep","ovenchar",1,"Stipa lepida","Stipa lepida","grass","native","perennial","Poaceae",1,"ENH2_7","ENH2_7_deep","ENH2_7_deep_ovenchar"
"1380","enhanced","ENH2",8,"surface","oven",1,"Avena barbara","Avena spp.","grass","nonnative","annual","Poaceae",3,"ENH2_8","ENH2_8_surface","ENH2_8_surface_oven"
"1381","enhanced","ENH2",8,"surface","oven",1,"Bromus hordeaceus","Bromus spp.","grass","nonnative","annual","Poaceae",1,"ENH2_8","ENH2_8_surface","ENH2_8_surface_oven"
"1382","enhanced","ENH2",8,"surface","oven",1,"Bromus madritensis","Bromus spp.","grass","nonnative","annual","Poaceae",4,"ENH2_8","ENH2_8_surface","ENH2_8_surface_oven"
"1383","enhanced","ENH2",8,"surface","oven",1,"Centaurea melitensis","Centaurea melitensis","forb","nonnative","annual","Asteraceae",2,"ENH2_8","ENH2_8_surface","ENH2_8_surface_oven"
"1384","enhanced","ENH2",8,"surface","oven",2,"Bromus hordeaceus","Bromus spp.","grass","nonnative","annual","Poaceae",1,"ENH2_8","ENH2_8_surface","ENH2_8_surface_oven"
"1385","enhanced","ENH2",8,"surface","oven",2,"Bromus madritensis","Bromus spp.","grass","nonnative","annual","Poaceae",3,"ENH2_8","ENH2_8_surface","ENH2_8_surface_oven"
"1386","enhanced","ENH2",8,"surface","oven",2,"Centaurea melitensis","Centaurea melitensis","forb","nonnative","annual","Asteraceae",1,"ENH2_8","ENH2_8_surface","ENH2_8_surface_oven"
"1387","enhanced","ENH2",8,"surface","oven",2,"Hirschfeldia incana","Hirschfeldia incana","forb","nonnative","annual","Brassicaceae",2,"ENH2_8","ENH2_8_surface","ENH2_8_surface_oven"
"1388","enhanced","ENH2",8,"surface","ovenchar",1,"Bromus madritensis","Bromus spp.","grass","nonnative","annual","Poaceae",1,"ENH2_8","ENH2_8_surface","ENH2_8_surface_ovenchar"
"1389","enhanced","ENH2",8,"surface","ovenchar",2,"Avena barbara","Avena spp.","grass","nonnative","annual","Poaceae",3,"ENH2_8","ENH2_8_surface","ENH2_8_surface_ovenchar"
"1390","enhanced","ENH2",8,"surface","ovenchar",2,"Bromus madritensis","Bromus spp.","grass","nonnative","annual","Poaceae",2,"ENH2_8","ENH2_8_surface","ENH2_8_surface_ovenchar"
"1391","enhanced","ENH2",8,"deep","charate",1,"Bromus madritensis","Bromus spp.","grass","nonnative","annual","Poaceae",3,"ENH2_8","ENH2_8_deep","ENH2_8_deep_charate"
"1392","enhanced","ENH2",8,"deep","control",1,"Bromus madritensis","Bromus spp.","grass","nonnative","annual","Poaceae",1,"ENH2_8","ENH2_8_deep","ENH2_8_deep_control"
"1393","enhanced","ENH2",8,"deep","oven",1,"Bromus hordeaceus","Bromus spp.","grass","nonnative","annual","Poaceae",1,"ENH2_8","ENH2_8_deep","ENH2_8_deep_oven"
"1394","enhanced","ENH2",8,"deep","oven",1,"Bromus madritensis","Bromus spp.","grass","nonnative","annual","Poaceae",2,"ENH2_8","ENH2_8_deep","ENH2_8_deep_oven"
"1395","enhanced","ENH2",8,"deep","oven",1,"Malacothamnus fasciculatus","Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae",5,"ENH2_8","ENH2_8_deep","ENH2_8_deep_oven"
"1396","enhanced","ENH2",8,"deep","oven",1,"Unknown E - plastic plant","Unknown Asteraceae","forb","native","unknown","Asteraceae",1,"ENH2_8","ENH2_8_deep","ENH2_8_deep_oven"
"1397","enhanced","ENH2",8,"deep","oven",1,"Unknown G - fuzzy leaf dicot","Unknown G - fuzzy leaf dicot","forb","unknown","unknown","unknown",1,"ENH2_8","ENH2_8_deep","ENH2_8_deep_oven"
"1398","enhanced","ENH2",8,"deep","ovenchar",1,"Bromus madritensis","Bromus spp.","grass","nonnative","annual","Poaceae",1,"ENH2_8","ENH2_8_deep","ENH2_8_deep_ovenchar"
