"","standtype","site","rep","distance","vertical","species","lifeform","status","lifecycle","family","site_rep","site_rep_dist","stand_status"
"927","intact","INT3",3,29,"2","Salvia leucophylla","shrub","native","perennial","Lamiaceae","INT3_3","INT3_3_29","intact_native"
"928","intact","INT3",3,30,"1","Stipa lepida","grass","native","perennial","Poaceae","INT3_3","INT3_3_30","intact_native"
"929","intact","INT3",3,30,"2","Heteromeles arbutifolia","shrub","native","perennial","Rosaceae","INT3_3","INT3_3_30","intact_native"
"930","intact","INT3",3,31,"1","Stipa lepida","grass","native","perennial","Poaceae","INT3_3","INT3_3_31","intact_native"
"931","intact","INT3",3,31,"2","Heteromeles arbutifolia","shrub","native","perennial","Rosaceae","INT3_3","INT3_3_31","intact_native"
"932","intact","INT3",3,32,"1","Stipa lepida","grass","native","perennial","Poaceae","INT3_3","INT3_3_32","intact_native"
"933","intact","INT3",3,32,"2","Heteromeles arbutifolia","shrub","native","perennial","Rosaceae","INT3_3","INT3_3_32","intact_native"
"934","intact","INT3",3,32,"3","Rhus ovata","shrub","native","perennial","Anacardiaceae","INT3_3","INT3_3_32","intact_native"
"935","intact","INT3",3,33,"1","Stipa lepida","grass","native","perennial","Poaceae","INT3_3","INT3_3_33","intact_native"
"936","intact","INT3",3,33,"2","Heteromeles arbutifolia dead","shrub","native","perennial","Rosaceae","INT3_3","INT3_3_33","intact_native"
"937","intact","INT3",3,33,"3","Stipa lepida","grass","native","perennial","Poaceae","INT3_3","INT3_3_33","intact_native"
"938","intact","INT3",3,33,"4","Heteromeles arbutifolia dead","shrub","native","perennial","Rosaceae","INT3_3","INT3_3_33","intact_native"
"939","intact","INT3",3,33,"5","Rhus ovata","shrub","native","perennial","Anacardiaceae","INT3_3","INT3_3_33","intact_native"
"940","intact","INT3",3,34,"1","Stipa lepida","grass","native","perennial","Poaceae","INT3_3","INT3_3_34","intact_native"
"941","intact","INT3",3,34,"2","Heteromeles arbutifolia","shrub","native","perennial","Rosaceae","INT3_3","INT3_3_34","intact_native"
"942","intact","INT3",3,34,"3","Rhus ovata","shrub","native","perennial","Anacardiaceae","INT3_3","INT3_3_34","intact_native"
"943","intact","INT3",3,34,"4","Heteromeles arbutifolia","shrub","native","perennial","Rosaceae","INT3_3","INT3_3_34","intact_native"
"944","intact","INT3",3,35,"1","Stipa lepida","grass","native","perennial","Poaceae","INT3_3","INT3_3_35","intact_native"
"945","intact","INT3",3,35,"2","Heteromeles arbutifolia","shrub","native","perennial","Rosaceae","INT3_3","INT3_3_35","intact_native"
"946","intact","INT3",3,35,"3","Rhus ovata","shrub","native","perennial","Anacardiaceae","INT3_3","INT3_3_35","intact_native"
"947","intact","INT3",3,35,"4","Heteromeles arbutifolia","shrub","native","perennial","Rosaceae","INT3_3","INT3_3_35","intact_native"
"948","intact","INT3",3,35,"5","Rhus ovata","shrub","native","perennial","Anacardiaceae","INT3_3","INT3_3_35","intact_native"
"949","intact","INT3",3,36,"1","Stipa lepida","grass","native","perennial","Poaceae","INT3_3","INT3_3_36","intact_native"
"950","intact","INT3",3,36,"2","Rhus ovata","shrub","native","perennial","Anacardiaceae","INT3_3","INT3_3_36","intact_native"
"951","intact","INT3",3,37,"1","Stipa lepida","grass","native","perennial","Poaceae","INT3_3","INT3_3_37","intact_native"
"952","intact","INT3",3,37,"2","Rhus ovata","shrub","native","perennial","Anacardiaceae","INT3_3","INT3_3_37","intact_native"
"953","intact","INT3",3,38,"1","Stipa lepida","grass","native","perennial","Poaceae","INT3_3","INT3_3_38","intact_native"
"954","intact","INT3",3,38,"2","Rhus ovata","shrub","native","perennial","Anacardiaceae","INT3_3","INT3_3_38","intact_native"
"955","intact","INT3",3,39,"1","Stipa lepida","grass","native","perennial","Poaceae","INT3_3","INT3_3_39","intact_native"
"956","intact","INT3",3,39,"2","Rhus ovata","shrub","native","perennial","Anacardiaceae","INT3_3","INT3_3_39","intact_native"
"957","intact","INT3",3,40,"1","Stipa lepida","grass","native","perennial","Poaceae","INT3_3","INT3_3_40","intact_native"
"958","intact","INT3",3,40,"2","Rhus ovata","shrub","native","perennial","Anacardiaceae","INT3_3","INT3_3_40","intact_native"
"959","intact","INT3",3,41,"1","Stipa lepida","grass","native","perennial","Poaceae","INT3_3","INT3_3_41","intact_native"
"960","intact","INT3",3,41,"2","Heteromeles arbutifolia","shrub","native","perennial","Rosaceae","INT3_3","INT3_3_41","intact_native"
"961","intact","INT3",3,41,"3","Rhus ovata","shrub","native","perennial","Anacardiaceae","INT3_3","INT3_3_41","intact_native"
"962","matrix","ENH1",1,1,"1","Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH1_1","ENH1_1_1","matrix_native"
"963","matrix","ENH1",1,2,"1","Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_1","ENH1_1_2","matrix_nonnative"
"964","matrix","ENH1",1,2,"2","Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH1_1","ENH1_1_2","matrix_native"
"965","matrix","ENH1",1,3,"1","Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_1","ENH1_1_3","matrix_nonnative"
"966","matrix","ENH1",1,3,"2","Salvia leucophylla","shrub","native","perennial","Lamiaceae","ENH1_1","ENH1_1_3","matrix_native"
"967","matrix","ENH1",1,3,"3","Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH1_1","ENH1_1_3","matrix_native"
"968","matrix","ENH1",1,4,"1","Stipa lepida","grass","native","perennial","Poaceae","ENH1_1","ENH1_1_4","matrix_native"
"969","matrix","ENH1",1,4,"2","Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_1","ENH1_1_4","matrix_nonnative"
"970","matrix","ENH1",1,4,"3","Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH1_1","ENH1_1_4","matrix_native"
"971","matrix","ENH1",1,5,"1","Centaurea melitensis","herb","nonnative","annual","Asteraceae","ENH1_1","ENH1_1_5","matrix_nonnative"
"972","matrix","ENH1",1,5,"2","Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH1_1","ENH1_1_5","matrix_native"
"973","matrix","ENH1",1,5,"3","Salvia leucophylla","shrub","native","perennial","Lamiaceae","ENH1_1","ENH1_1_5","matrix_native"
"974","matrix","ENH1",1,5,"4","Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH1_1","ENH1_1_5","matrix_native"
"975","matrix","ENH1",1,6,"1","Bromus rubens dead","grass","nonnative","annual","Poaceae","ENH1_1","ENH1_1_6","matrix_nonnative"
"976","matrix","ENH1",1,6,"2","Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","ENH1_1","ENH1_1_6","matrix_nonnative"
"977","matrix","ENH1",1,7,"1","Centaurea melitensis","herb","nonnative","annual","Asteraceae","ENH1_1","ENH1_1_7","matrix_nonnative"
"978","matrix","ENH1",1,7,"2","Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_1","ENH1_1_7","matrix_nonnative"
"979","matrix","ENH1",1,8,"1","Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_1","ENH1_1_8","matrix_nonnative"
"980","matrix","ENH1",1,8,"2","Dipterostemon capitatus","herb","native","perennial","Themidaceae","ENH1_1","ENH1_1_8","matrix_native"
"981","matrix","ENH1",1,9,"1","Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_1","ENH1_1_9","matrix_nonnative"
"982","matrix","ENH1",1,9,"2","Salvia leucophylla","shrub","native","perennial","Lamiaceae","ENH1_1","ENH1_1_9","matrix_native"
"983","matrix","ENH1",1,10,"1","Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_1","ENH1_1_10","matrix_nonnative"
"984","matrix","ENH1",1,10,"2","Salvia leucophylla","shrub","native","perennial","Lamiaceae","ENH1_1","ENH1_1_10","matrix_native"
"985","matrix","ENH1",1,11,"1","Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","ENH1_1","ENH1_1_11","matrix_nonnative"
"986","matrix","ENH1",1,11,"2","Salvia leucophylla","shrub","native","perennial","Lamiaceae","ENH1_1","ENH1_1_11","matrix_native"
"987","matrix","ENH1",1,12,"1","Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_1","ENH1_1_12","matrix_nonnative"
"988","matrix","ENH1",1,12,"2","Salvia leucophylla","shrub","native","perennial","Lamiaceae","ENH1_1","ENH1_1_12","matrix_native"
"989","matrix","ENH1",1,13,"1","Avena barbata","grass","nonnative","annual","Poaceae","ENH1_1","ENH1_1_13","matrix_nonnative"
"990","matrix","ENH1",1,13,"2","Rhus ovata","shrub","native","perennial","Anacardiaceae","ENH1_1","ENH1_1_13","matrix_native"
"991","matrix","ENH1",1,14,"1","Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_1","ENH1_1_14","matrix_nonnative"
"992","matrix","ENH1",1,14,"2","Rhus ovata","shrub","native","perennial","Anacardiaceae","ENH1_1","ENH1_1_14","matrix_native"
"993","matrix","ENH1",1,15,"1","Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_1","ENH1_1_15","matrix_nonnative"
"994","matrix","ENH1",1,15,"2","Rhus ovata","shrub","native","perennial","Anacardiaceae","ENH1_1","ENH1_1_15","matrix_native"
"995","matrix","ENH1",1,16,"1","Centaurea melitensis","herb","nonnative","annual","Asteraceae","ENH1_1","ENH1_1_16","matrix_nonnative"
"996","matrix","ENH1",1,16,"2","Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_1","ENH1_1_16","matrix_nonnative"
"997","matrix","ENH1",1,16,"3","Dipterostemon capitatus","herb","native","perennial","Themidaceae","ENH1_1","ENH1_1_16","matrix_native"
"998","matrix","ENH1",1,16,"4","Centaurea melitensis dead","herb","nonnative","annual","Asteraceae","ENH1_1","ENH1_1_16","matrix_nonnative"
"999","matrix","ENH1",1,16,"5","Rhus ovata","shrub","native","perennial","Anacardiaceae","ENH1_1","ENH1_1_16","matrix_native"
"1000","matrix","ENH1",1,17,"1","Centaurea melitensis","herb","nonnative","annual","Asteraceae","ENH1_1","ENH1_1_17","matrix_nonnative"
"1001","matrix","ENH1",1,17,"2","Erodium cicutarium","herb","nonnative","annual","Geraniaceae","ENH1_1","ENH1_1_17","matrix_nonnative"
"1002","matrix","ENH1",1,17,"3","Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","ENH1_1","ENH1_1_17","matrix_nonnative"
"1003","matrix","ENH1",1,18,"1","Centaurea melitensis","herb","nonnative","annual","Asteraceae","ENH1_1","ENH1_1_18","matrix_nonnative"
"1004","matrix","ENH1",1,18,"2","Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_1","ENH1_1_18","matrix_nonnative"
"1005","matrix","ENH1",1,18,"3","Salvia leucophylla","shrub","native","perennial","Lamiaceae","ENH1_1","ENH1_1_18","matrix_native"
"1006","matrix","ENH1",1,19,"1","Salvia leucophylla","shrub","native","perennial","Lamiaceae","ENH1_1","ENH1_1_19","matrix_native"
"1007","matrix","ENH1",1,20,"1","Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_1","ENH1_1_20","matrix_nonnative"
"1008","matrix","ENH1",1,20,"2","Salvia leucophylla","shrub","native","perennial","Lamiaceae","ENH1_1","ENH1_1_20","matrix_native"
"1009","matrix","ENH1",1,21,"1","Salvia leucophylla","shrub","native","perennial","Lamiaceae","ENH1_1","ENH1_1_21","matrix_native"
"1010","matrix","ENH1",1,21,"2","Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH1_1","ENH1_1_21","matrix_native"
"1011","matrix","ENH1",1,22,"1","Salvia leucophylla","shrub","native","perennial","Lamiaceae","ENH1_1","ENH1_1_22","matrix_native"
"1012","matrix","ENH1",1,22,"2","Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH1_1","ENH1_1_22","matrix_native"
"1013","matrix","ENH1",1,23,"1","Dipterostemon capitatus","herb","native","perennial","Themidaceae","ENH1_1","ENH1_1_23","matrix_native"
"1014","matrix","ENH1",1,23,"2","Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_1","ENH1_1_23","matrix_nonnative"
"1015","matrix","ENH1",1,23,"3","Salvia leucophylla","shrub","native","perennial","Lamiaceae","ENH1_1","ENH1_1_23","matrix_native"
"1016","matrix","ENH1",1,23,"4","Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH1_1","ENH1_1_23","matrix_native"
"1017","matrix","ENH1",1,24,"1","Dipterostemon capitatus","herb","native","perennial","Themidaceae","ENH1_1","ENH1_1_24","matrix_native"
"1018","matrix","ENH1",1,24,"2","Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH1_1","ENH1_1_24","matrix_native"
"1019","matrix","ENH1",1,25,"1","Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH1_1","ENH1_1_25","matrix_native"
"1020","matrix","ENH1",1,26,"1","Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_1","ENH1_1_26","matrix_nonnative"
"1021","matrix","ENH1",1,26,"2","Pseudognaphalium luteoalbum","herb","nonnative","annual","Asteraceae","ENH1_1","ENH1_1_26","matrix_nonnative"
"1022","matrix","ENH1",1,26,"3","Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","ENH1_1","ENH1_1_26","matrix_nonnative"
"1023","matrix","ENH1",1,27,"1","Avena barbata","grass","nonnative","annual","Poaceae","ENH1_1","ENH1_1_27","matrix_nonnative"
"1024","matrix","ENH1",1,28,"1","Centaurea melitensis","herb","nonnative","annual","Asteraceae","ENH1_1","ENH1_1_28","matrix_nonnative"
"1025","matrix","ENH1",1,28,"2","Avena barbata","grass","nonnative","annual","Poaceae","ENH1_1","ENH1_1_28","matrix_nonnative"
"1026","matrix","ENH1",1,28,"3","Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","ENH1_1","ENH1_1_28","matrix_nonnative"
"1027","matrix","ENH1",1,29,"1","Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","ENH1_1","ENH1_1_29","matrix_nonnative"
"1028","matrix","ENH1",1,29,"2","Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_1","ENH1_1_29","matrix_nonnative"
"1029","matrix","ENH1",1,29,"3","Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","ENH1_1","ENH1_1_29","matrix_nonnative"
"1030","matrix","ENH1",1,29,"4","Artemisia californica","shrub","native","perennial","Asteraceae","ENH1_1","ENH1_1_29","matrix_native"
"1031","matrix","ENH1",1,30,"1","Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_1","ENH1_1_30","matrix_nonnative"
"1032","matrix","ENH1",1,31,"1","Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","ENH1_1","ENH1_1_31","matrix_nonnative"
"1033","matrix","ENH1",1,31,"2","Hirschfeldia incana dead","herb","nonnative","annual","Brassicaceae","ENH1_1","ENH1_1_31","matrix_nonnative"
"1034","matrix","ENH1",1,32,"1","Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_1","ENH1_1_32","matrix_nonnative"
"1035","matrix","ENH1",1,32,"2","Avena barbata","grass","nonnative","annual","Poaceae","ENH1_1","ENH1_1_32","matrix_nonnative"
"1036","matrix","ENH1",1,33,"1","Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_1","ENH1_1_33","matrix_nonnative"
"1037","matrix","ENH1",1,33,"2","Avena barbata","grass","nonnative","annual","Poaceae","ENH1_1","ENH1_1_33","matrix_nonnative"
"1038","matrix","ENH1",1,34,"1","Centaurea melitensis","herb","nonnative","annual","Asteraceae","ENH1_1","ENH1_1_34","matrix_nonnative"
"1039","matrix","ENH1",1,34,"2","Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","ENH1_1","ENH1_1_34","matrix_nonnative"
"1040","matrix","ENH1",1,34,"3","Avena barbata","grass","nonnative","annual","Poaceae","ENH1_1","ENH1_1_34","matrix_nonnative"
"1041","matrix","ENH1",1,35,"1","Avena barbata","grass","nonnative","annual","Poaceae","ENH1_1","ENH1_1_35","matrix_nonnative"
"1042","matrix","ENH1",1,36,"1","Avena barbata","grass","nonnative","annual","Poaceae","ENH1_1","ENH1_1_36","matrix_nonnative"
"1043","matrix","ENH1",1,37,"1","Avena barbata","grass","nonnative","annual","Poaceae","ENH1_1","ENH1_1_37","matrix_nonnative"
"1044","matrix","ENH1",1,38,"1","Avena barbata","grass","nonnative","annual","Poaceae","ENH1_1","ENH1_1_38","matrix_nonnative"
"1045","matrix","ENH1",1,39,"1","Avena barbata","grass","nonnative","annual","Poaceae","ENH1_1","ENH1_1_39","matrix_nonnative"
"1046","matrix","ENH1",1,40,"1","Avena barbata","grass","nonnative","annual","Poaceae","ENH1_1","ENH1_1_40","matrix_nonnative"
"1047","matrix","ENH1",1,41,"1","Dipterostemon capitatus","herb","native","perennial","Themidaceae","ENH1_1","ENH1_1_41","matrix_native"
"1048","matrix","ENH1",1,41,"2","Avena barbata","grass","nonnative","annual","Poaceae","ENH1_1","ENH1_1_41","matrix_nonnative"
"1049","matrix","ENH1",2,1,"1","Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_2","ENH1_2_1","matrix_nonnative"
"1050","matrix","ENH1",2,2,"1","Centaurea melitensis","herb","nonnative","annual","Asteraceae","ENH1_2","ENH1_2_2","matrix_nonnative"
"1051","matrix","ENH1",2,3,"1","Stipa lepida","grass","native","perennial","Poaceae","ENH1_2","ENH1_2_3","matrix_native"
"1052","matrix","ENH1",2,3,"2","Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_2","ENH1_2_3","matrix_nonnative"
"1053","matrix","ENH1",2,4,"1","Malacothamnus fasciculatus dead","shrub","native","perennial","Malvaceae","ENH1_2","ENH1_2_4","matrix_native"
"1054","matrix","ENH1",2,4,"2","Stipa lepida","grass","native","perennial","Poaceae","ENH1_2","ENH1_2_4","matrix_native"
"1055","matrix","ENH1",2,5,"1","Centaurea melitensis","herb","nonnative","annual","Asteraceae","ENH1_2","ENH1_2_5","matrix_nonnative"
"1056","matrix","ENH1",2,5,"2","Stipa lepida","grass","native","perennial","Poaceae","ENH1_2","ENH1_2_5","matrix_native"
"1057","matrix","ENH1",2,5,"3","Bromus rubens dead","grass","nonnative","annual","Poaceae","ENH1_2","ENH1_2_5","matrix_nonnative"
"1058","matrix","ENH1",2,5,"4","Malacothamnus fasciculatus dead","shrub","native","perennial","Malvaceae","ENH1_2","ENH1_2_5","matrix_native"
